,Unnamed: 0,date,open_apple,high_apple,low_apple,apple_price,apple_adj,volume_apple,divid,split coef,apple,iphone,apple_watch,airpods,wei_dyn_corr,dynamic_corr,apple_gen_trend,wei_apple_trend,weighted_apple_trend,diff_wei_trend
388,388,2019-07-22,203.65,207.23,203.61,207.22,204.7828,22277932.0,0.0,1.0,29.04000000000001,35.34,22.44,19.0,0.586314449647574,0.7788436035289721,105.82,29.6145,29.05200000000001,-1.0305
389,389,2019-07-23,208.46,208.91,207.29,208.84,206.3838,18355210.0,0.0,1.0,29.37,34.58,23.8,18.75,0.5865786458386459,0.754750770065114,106.5,29.57325,29.197750000000003,-0.04124999999999801
390,390,2019-07-24,207.67,209.15,207.17,208.67,206.2158,14991567.0,0.0,1.0,28.71,34.96,23.8,18.5,0.627938138554246,0.769851850825465,105.97,29.0065,28.826,-0.5667500000000025
391,391,2019-07-25,208.89,209.24,206.73,207.02,204.5852,13909535.0,0.0,1.0,29.37,34.2,22.44,19.5,0.621661915156335,0.7858712892987679,105.51,29.304,29.076,0.29749999999999943
392,392,2019-07-26,207.48,209.73,207.14,207.74,205.2967,17618874.0,0.0,1.0,29.04000000000001,34.96,22.1,19.25,0.638995321649699,0.799260805282787,105.35,29.1905,28.96925000000001,-0.11349999999999838
393,393,2019-07-29,208.46,210.64,208.44,209.68,207.2139,21673389.0,0.0,1.0,29.70000000000001,35.34,22.77,16.560000000000002,0.6415050481615121,0.8122817889801709,104.37,28.8,29.32275000000001,-0.3904999999999994
394,394,2019-07-30,208.76,210.16,207.31,208.78,206.3245,33935718.0,0.0,1.0,30.69,34.96,21.45,16.330000000000002,0.662023918859879,0.8192308333260301,103.43,29.129,29.774000000000004,0.3290000000000006
395,395,2019-07-31,216.42,221.37,211.3,213.04,210.5344,69281361.0,0.0,1.0,30.03,34.2,21.78,18.17,0.670328667554806,0.8193060689160471,104.18,32.4985,29.35575,3.3694999999999986
396,396,2019-08-01,213.9,218.03,206.7435,208.43,205.9786,54017922.0,0.0,1.0,8.58,32.68,28.38000000000001,18.630000000000006,0.632388506956823,0.831422386003895,88.27,34.22,15.63875,1.721499999999999
397,397,2019-08-02,205.53,206.43,201.63,204.02,201.6204,40862122.0,0.0,1.0,8.58,34.2,28.38000000000001,18.630000000000006,-0.288133916458789,0.595627075534317,89.79,30.6135,15.942750000000002,-3.6065000000000005
398,398,2019-08-05,197.99,198.649,192.58,193.34,191.0661,52392969.0,0.0,1.0,8.84,33.06,27.2,19.92,-0.362499704474864,0.463137252365238,89.02,34.348,15.892,3.7345000000000006
399,399,2019-08-06,196.31,198.067,194.04,197.0,194.683,35824787.0,0.0,1.0,9.18,32.68,27.2,17.759999999999994,-0.385580571770707,0.3524093729354171,86.82,32.9385,15.874999999999998,-1.4095000000000013
400,400,2019-08-07,195.41,199.56,193.82,199.04,196.699,33364400.0,0.0,1.0,8.84,32.3,24.64,18.96,-0.466386561220989,0.0550639814424777,84.74,29.2955,15.475999999999999,-3.642999999999997
401,401,2019-08-08,200.2,203.53,199.39,203.43,201.0374,27009523.0,0.0,1.0,9.18,33.82,26.24,20.64,-0.501749516529527,-0.219527282939508,89.88,29.191,16.247,-0.10450000000000159
402,402,2019-08-09,201.3,202.76,199.29,200.99,199.387,24619746.0,0.77,1.0,9.18,33.44,24.64,18.48,-0.5305325498222,-0.023543993925221,85.74,28.896,15.889,-0.29499999999999815
403,403,2019-08-12,199.62,202.0516,199.15,200.48,198.8811,22481889.0,0.0,1.0,10.15,33.82,26.7,19.2,-0.530388679008711,-0.21602214904355105,89.87,29.004,16.804,0.10800000000000054
404,404,2019-08-13,201.02,212.14,200.83,208.97,207.3034,47539786.0,0.0,1.0,9.8,33.06,24.6,20.4,-0.513967361436647,-0.0317680905937116,87.86,29.0275,16.357000000000003,0.023499999999998522
405,405,2019-08-14,203.16,206.44,202.5869,202.75,201.13299999999998,36547443.0,0.0,1.0,9.8,33.06,24.9,20.4,-0.5382278269474671,-0.0947790087275862,88.16,28.521,16.379500000000004,-0.5064999999999991
406,406,2019-08-15,203.46,205.14,199.67,201.74,200.13099999999997,27883363.0,0.0,1.0,9.1,33.06,24.3,19.92,-0.544616961595389,-0.103349906852621,86.38,27.5685,15.8435,-0.9525000000000006
407,407,2019-08-16,204.28,207.16,203.84,206.5,204.8531,28813624.0,0.0,1.0,9.45,33.06,23.4,19.44,-0.532443386016499,-0.22831184157977305,85.35,27.554,15.9675,-0.014500000000001734
408,408,2019-08-19,210.62,212.7307,210.025,210.35,208.6724,24431915.0,0.0,1.0,9.72,31.92,25.73,20.25,-0.555304685467386,-0.39228264084023495,87.62,26.649,16.1505,-0.9049999999999976
409,409,2019-08-20,210.88,213.35,210.32,210.36,208.6823,26919529.0,0.0,1.0,10.44,33.44,24.8,20.5,-0.568635621680746,-0.314163490282521,89.18,26.74,16.8715,0.09099999999999753
410,410,2019-08-21,212.99,213.65,211.6032,212.64,210.9441,21564747.0,0.0,1.0,10.08,31.92,25.42,21.5,-0.544207758474459,-0.140589471424268,88.92,26.63,16.455,-0.10999999999999943
411,411,2019-08-22,213.19,214.435,210.75,212.46,210.7656,22267819.0,0.0,1.0,10.44,32.3,25.42,22.0,-0.555049759542434,-0.0546661031898479,90.16,26.3365,16.8025,-0.2934999999999981
412,412,2019-08-23,209.43,212.051,201.0,202.64,201.0239,46882843.0,0.0,1.0,10.08,32.3,24.8,22.75,-0.5432273754188921,0.11676883260076999,89.93,25.79,16.57825,-0.5465000000000018
413,413,2019-08-26,205.86,207.19,205.0573,206.49,204.8432,26066130.0,0.0,1.0,15.68,31.08,22.5,23.49,-0.503970221644997,0.192600526985086,92.75,25.527,19.85725,-0.2629999999999981
414,414,2019-08-27,207.86,208.55,203.53,204.16,202.5317,25897344.0,0.0,1.0,15.12,31.45,24.6,23.22,-0.464668887070559,0.48308267801369204,94.39,25.757,19.704499999999996,0.23000000000000043
415,415,2019-08-28,204.1,205.72,203.32,205.53,203.8908,15957632.0,0.0,1.0,15.12,31.08,24.9,25.38000000000001,-0.49381425023063,0.6318556089305151,96.48,27.764,19.815,2.006999999999998
416,416,2019-08-29,208.5,209.32,206.655,209.01,207.3431,21007652.0,0.0,1.0,15.12,30.71,22.5,25.11000000000001,-0.521539074258973,0.7335822018088379,93.44,28.027,19.54075,0.2630000000000017
417,417,2019-08-30,210.16,210.45,207.2,208.74,207.0752,21162561.0,0.0,1.0,38.08000000000001,31.45,23.1,23.49,-0.551470873893411,0.7106801821958401,116.12,26.6735,34.53625000000001,-1.3535000000000004
418,418,2019-09-03,206.43,206.98,204.22,205.7,204.0595,20059574.0,0.0,1.0,70.0,12.16,11.760000000000002,20.790000000000006,0.22648395573518398,0.7205606971990269,114.71,28.39225,50.37325,1.71875
419,419,2019-09-04,208.39,209.48,207.32,209.19,207.5216,19216820.0,0.0,1.0,76.0,12.16,10.64,21.06,0.572739754841415,0.760188999566305,119.86,29.08075,54.209500000000006,0.6884999999999977
420,420,2019-09-05,212.0,213.97,211.51,213.28,211.579,23946984.0,0.0,1.0,82.0,11.4,10.64,19.44,0.614738050325722,0.803804220750448,123.48,12.10875,57.836000000000006,-16.971999999999998
421,421,2019-09-06,214.05,214.42,212.51,213.26,211.5592,19362294.0,0.0,1.0,74.0,12.54,10.080000000000002,18.36,0.6505541441314301,0.833697717221285,114.98,11.8395,52.74100000000001,-0.2692500000000013
422,422,2019-09-09,214.84,216.44,211.07,214.17,212.4619,27309401.0,0.0,1.0,59.52,26.25,17.94,24.3,0.629091073471453,0.818178671036895,128.01,11.80875,47.106,-0.03074999999999939
423,423,2019-09-10,213.86,216.78,211.71,216.7,214.9717,31777931.0,0.0,1.0,96.0,63.0,41.4,29.1,0.602747038606102,0.8315917251231321,229.5,11.74875,80.28750000000001,-0.0600000000000005
424,424,2019-09-11,218.07,223.71,217.73,223.59,221.8068,44289646.0,0.0,1.0,77.75999999999998,75.0,42.32,27.6,0.69624832492979,0.774841393225604,222.68,20.214,70.78799999999998,8.46525
425,425,2019-09-12,224.8,226.42,222.86,223.085,221.3058,32226669.0,0.0,1.0,66.24,50.25,30.82,24.9,0.642527837210713,0.762536945541348,172.21,20.99925,57.285,0.7852500000000013
426,426,2019-09-13,220.0,220.79,217.02,218.75,217.0054,39763296.0,0.0,1.0,64.32,46.5,28.06,23.7,0.596697178030277,0.707024182160251,162.58,54.879,54.99000000000001,33.87975
427,427,2019-09-16,217.73,220.13,217.56,219.9,218.1462,21158141.0,0.0,1.0,51.46,26.22,21.84,23.24,0.596628584222727,0.7029386484965451,122.76,42.44625,42.074000000000005,-12.432749999999999
428,428,2019-09-17,219.96,220.82,219.12,220.7,218.9398,18386468.0,0.0,1.0,50.63,24.51,20.58,23.520000000000003,0.5409950589419871,0.63542338033009,119.24,36.9225,41.11900000000001,-5.52375
429,429,2019-09-18,221.06,222.85,219.44,222.77,220.9933,25643093.0,0.0,1.0,50.63,23.94,21.42,22.680000000000003,0.581966160453561,0.614486300846089,118.67,23.37325,41.005,-13.54925
430,430,2019-09-19,222.01,223.76,220.37,220.96,219.1978,22187876.0,0.0,1.0,49.8,23.94,21.0,21.840000000000003,0.6217350807598679,0.637503645278473,116.58,22.875,40.371,-0.49824999999999875
431,431,2019-09-20,221.38,222.56,217.47299999999998,217.73,215.9935,57977094.0,0.0,1.0,50.63,31.92,27.3,22.4,0.6404309093574829,0.671231831821635,132.25,22.7405,43.021,-0.13449999999999918
432,432,2019-09-23,218.95,219.84,217.65,218.72,216.9756,19419648.0,0.0,1.0,37.05,30.68,37.5,26.1,0.661499311986341,0.744777271637415,131.33,22.34275,34.9885,-0.39775000000000205
433,433,2019-09-24,221.055,222.49,217.19,217.68,215.9439,31434367.0,0.0,1.0,33.800000000000004,29.5,35.5,26.7,0.5753915251707221,0.7910800440369959,125.5,25.519,32.535000000000004,3.1762499999999996
434,434,2019-09-25,218.55,221.5,217.1402,221.03,219.2672,22481006.0,0.0,1.0,29.9,27.73,32.5,27.6,0.554794360896515,0.803588509788261,117.73,23.91975,29.4885,-1.5992499999999978
435,435,2019-09-26,220.0,220.94,218.83,219.89,218.1363,19088312.0,0.0,1.0,29.25,27.73,32.0,26.4,0.5064126233033099,0.794162109586208,115.38,23.49975,28.938499999999998,-0.4200000000000017
436,436,2019-09-27,220.54,220.96,217.2814,218.82,217.0748,25361285.0,0.0,1.0,24.05,26.55,31.5,23.4,0.536472020157638,0.792863702727945,105.5,22.50375,25.060000000000002,-0.9959999999999987
437,437,2019-09-30,220.9,224.58,220.79,223.97,222.1838,26318583.0,0.0,1.0,15.75,21.5,24.19,23.49,0.161562423027989,0.750502837743133,84.93,21.3615,18.113500000000002,-1.1422500000000007
438,438,2019-10-01,225.07,228.22,224.2,224.59,222.7988,36187163.0,0.0,1.0,36.45,43.5,35.26,6.38,-0.5591622883476379,0.42137385129982596,121.59,21.3615,35.5155,0.0
439,439,2019-10-02,223.06,223.58,217.93,218.96,217.2137,35767257.0,0.0,1.0,34.65,42.0,32.8,6.67,0.009405859896750341,0.680887557226584,116.12,35.45575,33.88275,14.094250000000002
440,440,2019-10-03,218.43,220.96,215.132,220.82,219.0589,30352686.0,0.0,1.0,34.65,43.0,31.16,6.959999999999999,0.24816174391343399,0.7416783994462142,115.77,34.11725,33.981500000000004,-1.3385000000000034
441,441,2019-10-04,225.64,227.49,223.89,227.01,225.1995,34755553.0,0.0,1.0,37.35,43.0,35.26,6.67,0.453623405866025,0.783026935080297,122.28,34.93825,36.02225000000001,0.820999999999998
442,442,2019-10-07,226.27,229.93,225.84,227.06,225.2491,30889269.0,0.0,1.0,35.64,43.12,33.15,6.959999999999999,0.635551371018824,0.8386850588735419,118.87,33.38975,34.798249999999996,-1.548499999999997
443,443,2019-10-08,225.82,228.06,224.33,224.4,222.6103,29282700.0,0.0,1.0,34.76,42.63,31.98,6.67,0.640750214632097,0.843016840834458,116.04,34.1725,34.018750000000004,0.7827500000000001
444,444,2019-10-09,227.03,227.79,225.64,227.03,225.2194,19029424.0,0.0,1.0,34.32,44.1,33.54,7.249999999999999,0.6363193094800319,0.8369273012277131,119.21,33.768,34.187250000000006,-0.40449999999999875
445,445,2019-10-10,227.93,230.44,227.3,230.09,228.2549,28962984.0,0.0,1.0,33.88,41.65,31.98,6.67,0.6554463611514859,0.845051819841802,114.18,31.80825,33.250750000000004,-1.9597499999999997
446,446,2019-10-11,232.95,237.64,232.3075,236.21,234.3261,41990210.0,0.0,1.0,34.76,40.67,29.64,6.38,0.648243431305089,0.8351598062400649,111.45,30.26425,33.4295,-1.5440000000000005
447,447,2019-10-14,234.9,238.1342,234.6701,235.87,233.9888,24413484.0,0.0,1.0,34.44,40.89,26.520000000000003,6.6,0.668819517777299,0.825610767704117,108.45,30.33025,33.047999999999995,0.06599999999999895
448,448,2019-10-15,236.39,237.65,234.88,235.32,233.4432,23040483.0,0.0,1.0,31.5,39.48,24.14,7.1999999999999975,0.665348411854011,0.8143719203508359,102.32,31.68375,30.721500000000002,1.3535000000000004
449,449,2019-10-16,233.37,235.24,233.2,234.37,232.5008,19286694.0,0.0,1.0,31.5,38.54,24.82,6.9,0.611149332351667,0.777469316995861,101.76,28.33825,30.561999999999998,-3.3455000000000013
450,450,2019-10-17,235.09,236.15,233.52,235.28,233.4036,17272897.0,0.0,1.0,30.66,39.01,23.12,6.9,0.6212569216300171,0.767316472868533,99.69,27.91775,29.9825,-0.420499999999997
451,451,2019-10-18,234.59,237.58,234.29,236.41,234.5245,24248023.0,0.0,1.0,31.08,38.54,22.78,6.9,0.624817897101957,0.75469616685247,99.3,26.829,30.135999999999996,-1.088750000000001
452,452,2019-10-21,237.52,240.99,237.32,240.51,238.5918,21811567.0,0.0,1.0,31.57,33.97,23.04,7.439999999999999,0.6492249463169639,0.757760536520757,96.02,27.77925,29.600500000000004,0.9502500000000005
453,453,2019-10-22,241.16,242.2,239.6218,239.96,238.0462,22684001.0,0.0,1.0,29.52,33.11,21.44,7.439999999999999,0.642732894378787,0.718697002471704,91.51,30.0515,27.976,2.2722499999999997
454,454,2019-10-23,242.1,243.24,241.22,243.18,241.2405,19932545.0,0.0,1.0,29.11,33.11,21.76,8.06,0.5631092619649859,0.5728207577552811,92.04,27.93875,27.780000000000005,-2.112750000000002
455,455,2019-10-24,244.51,244.8,241.805,243.58,241.6374,17916255.0,0.0,1.0,27.47,31.82,22.72,7.439999999999999,0.562666960602646,0.5203731497636189,89.45,28.8135,26.4815,0.8747500000000024
456,456,2019-10-25,243.16,246.73,242.88,246.58,244.6134,18369296.0,0.0,1.0,28.7,32.68,22.08,7.13,0.41127879390588107,0.331761005268269,90.59,27.0855,27.38175,-1.7280000000000015
457,457,2019-10-28,247.42,249.25,246.72,249.05,247.0637,23655368.0,0.0,1.0,32.76,32.34,21.39,60.0,0.5326273515220279,0.359269086749966,146.49,27.03225,33.86625,-0.053249999999998465
458,458,2019-10-29,248.97,249.75,242.57,243.29,241.3497,35709867.0,0.0,1.0,33.18,31.92,21.08,80.0,0.6886192166514361,0.656063319072761,166.18,28.127,35.532,1.0947499999999977
459,459,2019-10-30,244.76,245.3,241.21,243.26,241.3199,31130522.0,0.0,1.0,32.76,30.66,20.77,59.2,0.6700469569414069,0.696377173152166,143.39,29.33925,33.42375,1.212250000000001
460,460,2019-10-31,247.24,249.17,237.26,248.76,246.77599999999998,34790520.0,0.0,1.0,29.82,29.4,18.29,46.40000000000001,0.617729161335442,0.653619393000562,123.91,35.133,30.114749999999997,5.793750000000003
461,461,2019-11-01,249.54,255.93,249.16,255.82,253.7797,37781334.0,0.0,1.0,19.32,25.2,5.27,33.6,0.546010398960499,0.6108069106155961,83.39,30.4725,20.51325,-4.6605000000000025
462,462,2019-11-04,257.33,257.845,255.38,257.5,255.4463,25817952.0,0.0,1.0,18.0,26.23,6.84,17.34,-0.20233845203531797,0.376400057310339,68.41,18.924,18.759500000000003,-11.5485
463,463,2019-11-05,257.05,258.19,256.32,257.13,255.0793,19974427.0,0.0,1.0,17.2,25.37,6.48,15.81,-0.48885027043789,0.0663493513219972,64.86,19.45575,17.92575,0.5317499999999988
464,464,2019-11-06,256.77,257.49,255.365,257.24,255.1884,18966124.0,0.0,1.0,17.2,24.94,6.48,15.81,-0.555966250603458,-0.22678798142034198,64.43,17.089000000000002,17.83975,-2.366749999999996
465,465,2019-11-07,258.74,260.35,258.11,259.43,258.1248,23735083.0,0.77,1.0,16.8,24.94,6.48,15.3,-0.562974542292531,-0.427906028152149,63.52,16.7065,17.541500000000003,-0.38250000000000384
466,466,2019-11-08,258.69,260.44,256.85,260.14,258.8312,17520495.0,0.0,1.0,16.8,25.37,7.1999999999999975,14.79,-0.575528053784807,-0.559696680613901,64.16,14.77725,17.643250000000002,-1.929249999999998
467,467,2019-11-11,258.3,262.47,258.28,262.2,260.8809,20507459.0,0.0,1.0,19.35,25.42,8.19,12.76,-0.566862092486156,-0.616578695392058,65.72,16.557000000000002,19.23275,1.7797500000000017
468,468,2019-11-12,261.55,262.79,260.92,261.96,260.6421,21847226.0,0.0,1.0,18.49,24.19,7.800000000000002,12.76,-0.5324803884587159,-0.6442882850753601,63.24,16.89,18.398500000000002,0.3329999999999984
469,469,2019-11-13,261.13,264.78,261.07,264.47,263.1395,25817593.0,0.0,1.0,19.35,23.78,7.41,13.2,-0.5721364812676529,-0.6786071269345489,63.74,19.59525,18.87925,2.7052499999999995
470,470,2019-11-14,263.75,264.88,262.1,262.64,261.3187,22395556.0,0.0,1.0,20.21,23.78,8.97,12.32,-0.5628291759095401,-0.688224312614141,65.28,19.29175,19.489250000000002,-0.30349999999999966
471,471,2019-11-15,263.68,265.78,263.01,265.76,264.423,25093666.0,0.0,1.0,21.93,23.37,8.58,12.32,-0.553020922208464,-0.687359663402412,66.2,18.9035,20.496,-0.3882499999999993
472,472,2019-11-18,265.8,267.43,264.23,267.1,265.7562,21700897.0,0.0,1.0,19.35,24.19,9.46,13.63,-0.533881733882265,-0.685368537759223,66.63,17.9715,19.14725,-0.9320000000000022
473,473,2019-11-19,267.9,268.0,265.3926,266.29,264.9503,19069597.0,0.0,1.0,18.49,23.78,9.89,13.16,-0.589797910188889,-0.686711719018689,65.32,18.87425,18.503249999999998,0.902750000000001
474,474,2019-11-20,265.54,266.08299999999997,260.4,263.19,261.8659,26609919.0,0.0,1.0,19.35,23.78,9.89,13.63,-0.603316991667885,-0.6975484901077199,66.65,32.1965,19.0975,13.32225
475,475,2019-11-21,263.69,264.005,261.18,262.01,260.6918,30348778.0,0.0,1.0,18.92,23.78,9.89,13.63,-0.572539075774646,-0.689127073019194,66.22,33.6765,18.818,1.4799999999999969
476,476,2019-11-22,262.59,263.18,260.84,261.78,260.46299999999997,16331263.0,0.0,1.0,19.78,24.19,10.32,13.16,-0.5844901784078721,-0.6969206950504839,67.45,42.032,19.456,8.3555
477,477,2019-11-25,262.71,266.44,262.52,266.37,265.0299,21029517.0,0.0,1.0,32.64,32.13,23.76,28.35,-0.5620181912498929,-0.6841424794275419,116.88,59.097,31.550250000000002,17.065000000000005
478,478,2019-11-26,266.94,267.16,262.5,264.29,262.9604,26334882.0,0.0,1.0,35.84,32.64,25.52,27.54000000000001,0.157291298425866,0.17612895478212606,121.54,29.79925,33.80350000000001,-29.29775
479,479,2019-11-27,265.58,267.98,265.31,267.84,266.4925,16386122.0,0.0,1.0,44.8,34.17,30.8,31.590000000000003,0.5404546870152129,0.5605190539539731,141.36,23.875,40.633250000000004,-5.924250000000001
480,480,2019-11-29,266.6,268.0,265.9,267.25,265.9055,11654363.0,0.0,1.0,64.0,51.0,88.0,81.0,0.6945289922253871,0.720779235904447,284.0,20.91525,64.47500000000001,-2.9597499999999997
481,481,2019-12-02,267.27,268.25,263.45,264.16,262.83099999999996,23693550.0,0.0,1.0,34.309999999999995,30.08,35.2,31.5,0.748837064665915,0.763125821858587,131.09,21.16,33.31999999999999,0.2447499999999998
482,482,2019-12-03,258.31,259.53,256.29,259.45,258.1447,29377268.0,0.0,1.0,27.26,27.73,21.76,22.05,0.52282238266419,0.617135281000886,98.8,20.36575,26.55075,-0.7942500000000017
483,483,2019-12-04,261.07,263.31,260.68,261.74,260.4232,16810388.0,0.0,1.0,23.03,25.85,17.28,16.38,0.333320237890364,0.490094504744399,82.54,18.3575,22.664,-2.0082499999999968
484,484,2019-12-05,263.79,265.89,262.73,265.58,264.2439,18661343.0,0.0,1.0,25.85,25.38,16.64,16.38,-0.0737467628171151,0.27739711888087204,84.25,18.4305,24.355000000000004,0.07299999999999685
485,485,2019-12-06,267.48,271.0,267.3,270.71,269.3481,26547493.0,0.0,1.0,24.91,25.38,16.64,15.75,-0.192850959995297,0.057557355399444,82.68,18.6995,23.69675,0.2690000000000019
486,486,2019-12-09,270.0,270.8,264.91,266.92,265.5771,32182645.0,0.0,1.0,19.6,22.79,13.77,13.78,-0.426967640759099,-0.22411063946860896,69.94,18.9725,19.364250000000002,0.2729999999999997
487,487,2019-12-10,268.6,270.07,265.86,268.48,267.1293,22632383.0,0.0,1.0,19.6,22.36,13.26,13.78,-0.6231260765507091,-0.574276239199456,69.0,20.60825,19.240000000000002,1.6357500000000016
488,488,2019-12-11,268.81,271.1,268.5,270.77,269.4078,19723391.0,0.0,1.0,20.0,22.36,13.26,14.31,-0.5958409906508979,-0.655974676741197,69.93,19.78625,19.53975,-0.8220000000000027
489,489,2019-12-12,267.78,272.5599,267.32099999999997,271.46,270.0943,34437042.0,0.0,1.0,19.200000000000006,21.93,13.77,14.84,-0.5770586538853729,-0.685626019981031,69.74,19.33,19.011750000000003,-0.4562500000000007
490,490,2019-12-13,271.46,275.3,270.93,275.15,273.7657,33432806.0,0.0,1.0,20.4,23.22,13.77,14.84,-0.5872556284311221,-0.703982020966713,72.23,19.80525,20.04975,0.4752500000000026
491,491,2019-12-16,277.0,280.79,276.98,279.86,278.452,32081105.0,0.0,1.0,22.36,26.68,15.9,16.529999999999998,-0.559705725038336,-0.7005196575660301,81.47,20.315,22.30225,0.5097500000000004
492,492,2019-12-17,279.57,281.77,278.8,280.41,278.9993,28575798.0,0.0,1.0,21.93,25.76,15.37,17.099999999999998,-0.48378689369707,-0.602094687986947,80.16,22.6985,21.84175,2.383499999999998
493,493,2019-12-18,279.8,281.9,279.12,279.74,278.3326,29024687.0,0.0,1.0,21.5,24.84,14.31,16.529999999999998,-0.5408152250991289,-0.6262769533503111,77.18,22.3165,21.256,-0.3819999999999979
494,494,2019-12-19,279.5,281.18,278.95,280.02,278.6112,24626947.0,0.0,1.0,21.5,25.3,13.25,15.96,-0.58314838883164,-0.679383349974302,76.01,22.57775,21.225749999999998,0.2612500000000004
495,495,2019-12-20,282.23,282.65,278.56,279.44,278.0341,69032743.0,0.0,1.0,21.93,26.68,14.84,17.099999999999998,-0.5836287778201099,-0.7025178617885309,80.55,23.14725,21.985999999999997,0.5694999999999979
496,496,2019-12-23,280.53,284.25,280.3735,284.0,282.5712,24677883.0,0.0,1.0,34.8,37.17,31.04,36.0,-0.535130691786272,-0.6293724663139051,139.01,24.24675,35.082,1.099499999999999
497,497,2019-12-24,284.69,284.89,282.9197,284.27,282.8398,12119714.0,0.0,1.0,38.86,38.94,33.95,36.0,0.461096144259753,0.5360119650144821,147.75,37.796,38.29325,13.54925
498,498,2019-12-26,284.82,289.98,284.7,289.91,288.4515,23334004.0,0.0,1.0,48.13999999999999,50.15,75.66,74.0,0.6266594978087929,0.6455841918034739,247.95,53.9855,52.5455,16.189500000000002
499,499,2019-12-27,291.12,293.97,288.12,289.8,288.342,36592936.0,0.0,1.0,38.28,43.07,49.47,48.0,0.7299260615792991,0.794993383473746,178.82,42.468,40.806250000000006,-11.517499999999998
500,500,2019-12-30,289.46,292.69,285.22,291.52,290.0534,36059614.0,0.0,1.0,22.26,27.6,17.6,15.9,0.597908083364114,0.697702569553909,83.36,36.1955,22.5015,-6.272500000000001
501,501,2019-12-31,289.93,293.68,289.52,293.65,292.1726,25247625.0,0.0,1.0,22.26,28.06,15.95,14.31,0.231572268089238,0.46797375706617,80.58,22.84425,22.350500000000004,-13.351250000000004
502,502,2020-01-02,296.24,300.6,295.19,300.35,298.8389,33911864.0,0.0,1.0,42.0,43.7,55.00000000000001,53.0,-0.0531962266557795,0.297199660862408,193.7,39.29825,44.14,16.454000000000004
503,503,2020-01-03,297.15,300.58,296.5,297.43,295.9336,36633878.0,0.0,1.0,40.74,43.7,53.90000000000001,52.47000000000001,0.6161767642079979,0.6809126670556739,190.81,42.55625,43.19875000000001,3.2579999999999956
504,504,2020-01-06,293.79,299.96,292.75,299.8,298.2917,29644644.0,0.0,1.0,34.2,36.08,37.41,44.65,0.606151569463359,0.744005817384098,152.34,40.2975,35.600500000000004,-2.258749999999999
505,505,2020-01-07,299.84,300.9,297.48,298.39,296.8888,27877655.0,0.0,1.0,33.82,34.85,35.69,44.18,0.539605723708373,0.7261909904950151,148.54,30.37475,34.94325,-9.92275
506,506,2020-01-08,297.16,304.4399,297.156,303.19,301.6647,33090946.0,0.0,1.0,33.06,34.03,32.25,42.77,0.578730385243579,0.756147291181033,142.11,30.5115,33.9215,0.1367500000000028
507,507,2020-01-09,307.235,310.43,306.2,309.63,308.0723,42621542.0,0.0,1.0,33.06,33.62,32.25,46.06,0.612104114621712,0.7887137381094609,144.99,30.0055,34.08625,-0.5060000000000002
508,508,2020-01-10,310.6,312.67,308.25,310.33,308.7687,35217272.0,0.0,1.0,32.3,34.44,32.25,42.77,0.659977370183198,0.830343330168438,141.76,29.6145,33.509499999999996,-0.3910000000000018
509,509,2020-01-13,311.64,317.07,311.15,316.96,315.3654,30028742.0,0.0,1.0,29.52,29.64,25.53,35.26,0.6638184130743779,0.8446416301064441,119.95,29.5175,29.675250000000002,-0.09700000000000131
510,510,2020-01-14,316.7,317.57,312.17,312.68,311.1069,40653457.0,0.0,1.0,28.8,29.26,24.79,35.69,0.5638473062850899,0.800236351079448,118.54,26.35775,29.108,-3.159749999999999
511,511,2020-01-15,311.85,315.5,309.55,311.34,309.7736,30480882.0,0.0,1.0,29.88,29.26,24.05,36.12,0.565395596786617,0.8068809285936959,119.31,25.9085,29.78675,-0.44924999999999926
512,512,2020-01-16,313.59,315.7,312.09,315.24,313.654,27207254.0,0.0,1.0,29.88,30.02,24.79,35.69,0.6359724506975041,0.826172391927928,120.38,25.9505,29.962,0.04200000000000159
513,513,2020-01-17,316.27,318.74,315.0,318.73,317.1265,34454117.0,0.0,1.0,30.24,29.64,24.79,37.41,0.667596483339973,0.845972685711143,122.08,26.0525,30.249,0.10199999999999676
514,514,2020-01-21,317.19,319.02,316.0,316.57,314.9773,27235039.0,0.0,1.0,29.16,31.20000000000001,21.76,29.25,0.68420715557504,0.8593287565083559,111.37,26.07525,29.019750000000005,0.022750000000002046
515,515,2020-01-22,318.58,319.99,317.31,317.7,316.1017,25458115.0,0.0,1.0,29.16,30.81,20.4,30.03,0.631872912714896,0.827727429818946,110.4,25.07725,28.89825,-0.9980000000000011
516,516,2020-01-23,317.92,319.56,315.65,319.23,317.624,26117993.0,0.0,1.0,29.52,30.03,20.74,31.20000000000001,0.6359989268514978,0.829078495095308,111.49,23.74475,29.089499999999997,-1.3324999999999996
517,517,2020-01-24,320.25,323.33,317.5188,318.31,316.7086,36634380.0,0.0,1.0,30.24,28.86,21.76,29.64,0.6567735642288871,0.8417413741179951,110.5,24.474,29.282999999999998,0.7292500000000004
518,518,2020-01-27,310.06,311.77,304.88,308.95,307.3957,40485005.0,0.0,1.0,24.09,23.8,18.24,25.16,0.669570936281005,0.8469837863544029,91.29,24.88475,23.6735,0.41075000000000017
519,519,2020-01-28,312.6,318.4,312.19,317.69,316.0917,40558486.0,0.0,1.0,25.74,24.14,17.92,28.86,0.059662430575745,0.609552807701332,96.66,26.284,25.0675,1.3992499999999986
