,date,open_dollar_eur,high_dollar_eur,low_dollar_eur,dollar_eur,Unnamed: 0.1,crisis,job,loan,unemployment,default,suicide,killing,disorder,crime,usurer,war,uprising,hiring,work,usajob,apply,wei_dyn_corr,wei_dollar_eur_gen_trend,diff_wei_trend,absdiiff
254,2018-12-13,0.8791,0.8822,0.8776,0.8801,711.0,36.45,23.04,43.68,2.56,88.2,32.980000000000004,24.5,81.78,54.18,0.0,23.4,16.8,54.4,80.50999999999998,12.24,41.85,0.282992322310047,32.523,-4.890999999999998,0.04890999999999998
255,2018-12-14,0.88,0.887,0.8795,0.8841,712.0,30.15,20.88,43.68,2.48,83.3,32.64,25.55,69.56,54.81,12.24,21.84,14.7,53.76,75.53,11.88,40.95,0.0663875796404966,29.386999999999997,-3.136000000000003,0.03136000000000003
256,2018-12-17,0.8843,0.8844,0.8802,0.8809999999999999,715.0,19.8,19.58,40.42,3.84,72.9,29.14,23.76,72.16,48.97,8.0,18.7,10.35,55.8,73.47,21.15,34.800000000000004,-0.26136331118223,27.47,-1.9170000000000016,0.019170000000000017
257,2018-12-18,0.8809999999999999,0.8817,0.8769,0.8794,716.0,18.48,20.24,42.3,3.2,83.7,26.35,25.08,65.6,52.51,25.0,18.48,9.0,57.0,72.68,29.25,35.2,-0.34711204102083604,30.875999999999998,3.4060000000000024,0.03406000000000002
258,2018-12-19,0.8793,0.8797,0.8740000000000001,0.8784,717.0,17.16,19.8,39.48,2.72,86.4,25.11,24.42,63.96,48.38,9.0,16.72,10.5,52.8,72.68,21.15,34.4,-0.18539456968719886,28.046999999999997,-2.8290000000000006,0.028290000000000006
259,2018-12-20,0.8785,0.8787,0.8705,0.8732,718.0,17.16,18.04,38.54,2.6,77.4,22.32,25.74,58.22,53.1,0.0,16.28,9.6,46.8,70.31,16.2,32.800000000000004,-0.33311373008318296,25.087,-2.9600000000000013,0.02960000000000001
260,2018-12-21,0.8733,0.8803,0.8712,0.8791,719.0,13.86,16.06,40.42,2.44,66.60000000000001,21.39,25.08,50.84,43.66,0.0,14.08,8.7,43.2,66.36,17.1,31.20000000000001,-0.3927331122123249,22.787,-2.3000000000000007,0.023000000000000007
261,2018-12-24,0.8794,0.8794,0.8741,0.8762,722.0,7.590000000000002,8.82,22.55,3.3200000000000003,33.5,18.9,34.71,27.6,39.42,0.0,11.97,8.25,23.46,50.37,0.0,18.15,-0.543958233488386,9.4005,-13.3865,0.133865
262,2018-12-25,0.8762,0.8799,0.8743,0.8771,723.0,8.05,7.56,14.35,1.4,34.84,18.9,31.20000000000001,25.2,36.72,8.16,15.96,8.7,19.89,53.29,26.320000000000004,16.5,-0.5404242750747801,16.7805,7.380000000000001,0.0738
263,2018-12-26,0.8763,0.8813,0.8754,0.8803,724.0,11.5,11.7,31.16,3.44,40.87000000000001,17.55,29.64,33.0,42.66,0.0,15.54,9.15,38.76,62.78,22.4,22.44,-0.449424348815438,19.325,2.5444999999999998,0.025445
264,2018-12-27,0.8804,0.8804,0.8728,0.8748,725.0,8.05,14.22,36.08,3.4,46.23,17.82,30.81,34.2,45.36,0.0,15.12,7.05,45.9,65.7,21.28,27.39,-0.453211907679931,19.492,0.1670000000000016,0.0016700000000000159
265,2018-12-28,0.8747,0.8747,0.8712,0.8736,726.0,8.280000000000001,13.86,41.0,2.92,45.56,17.28,32.76,37.2,41.58000000000001,12.750000000000002,14.7,8.549999999999999,41.31,62.05,0.0,26.4,-0.408042837406705,13.248,-6.2440000000000015,0.062440000000000016
266,2018-12-31,0.8739,0.8752,0.8718,0.8727,729.0,8.5,15.41,41.0,5.0,42.56,19.5,35.6,33.660000000000004,45.6,17.94,15.62,9.38,45.5,61.6,17.86,30.75,-0.512118716931411,18.837,5.5889999999999995,0.055889999999999995
267,2019-01-01,0.8738,0.8738,0.8714,0.8715,730.0,9.0,12.19,26.0,2.0,36.48,20.4,14.8,37.62000000000001,40.2,0.0,20.02,10.36,41.3,53.9,0.0,22.96,-0.44610927133591705,11.305,-7.532,0.07532
268,2019-01-02,0.8721,0.8853,0.8696,0.8817,731.0,13.5,19.32,42.5,4.05,59.28,30.0,14.8,49.5,45.6,0.0,18.04,10.78,68.6,70.07000000000001,0.0,34.85,-0.522060829200388,17.899,6.594000000000001,0.06594000000000001
269,2019-01-03,0.8819,0.8837,0.8762,0.8776,732.0,16.0,20.24,45.5,3.8,66.12,21.0,13.6,55.44000000000001,43.8,45.54,17.82,11.06,70.0,72.38,16.45,38.54,-0.522445497374514,24.69400000000001,6.795000000000004,0.06795000000000004
270,2019-01-04,0.8776,0.8809,0.8755,0.8774,733.0,14.5,19.78,50.0,3.75,66.12,18.0,15.2,50.82,42.6,46.0,18.04,10.36,62.3,71.61,16.919999999999998,39.36,-0.377351082571695,24.471999999999998,-0.2220000000000049,0.0022200000000000488
271,2019-01-07,0.8765,0.8766,0.8707,0.8712,736.0,24.05,25.480000000000004,42.64,6.0,90.16,17.64,56.00000000000001,66.3,55.08000000000001,0.0,19.58,8.82,76.14,79.98,27.20000000000001,41.86,-0.406685205620051,34.167,9.695,0.09695000000000001
272,2019-01-08,0.8709,0.8752,0.8705,0.8737,737.0,27.01,26.88000000000001,44.2,4.8,92.12,17.92,28.56,66.3,51.68000000000001,19.95,18.92,9.8,78.57000000000002,82.56,0.0,44.16,-0.0643666317699325,27.589000000000002,-6.578000000000002,0.06578000000000002
273,2019-01-09,0.8737,0.8737,0.8652,0.8656,738.0,37.0,28.000000000000004,45.24,4.38,97.02,18.76,25.76,68.64,57.12000000000001,0.0,21.34,7.98,80.19000000000003,85.14,55.2,46.0,-0.361944826611719,48.023999999999994,20.435,0.20434999999999998
274,2019-01-10,0.8656,0.8704,0.8641,0.8693,739.0,33.3,26.6,47.32,4.14,97.02,19.040000000000006,24.64,73.32000000000002,53.040000000000006,0.0,20.46,7.280000000000001,76.14,83.42,0.0,42.78,0.27717932906796505,30.038,-17.986,0.17986000000000002
275,2019-01-11,0.8693,0.8725,0.8664,0.8717,740.0,33.3,24.64,44.72,3.72,95.06,17.64,23.520000000000003,66.3,53.72000000000001,0.0,20.02,12.46,67.23,82.56,36.8,41.86,0.00702658219774931,40.164,10.126,0.10125999999999999
276,2019-01-14,0.872,0.8729,0.8706,0.8718,743.0,28.35,24.3,46.11,4.8500000000000005,96.0,17.4,15.99,68.04,52.26000000000001,17.86,24.0,15.0,74.25,80.75,0.0,43.7,0.3610407736079621,27.7005,-12.4635,0.124635
277,2019-01-15,0.8718,0.8783,0.8699,0.8765,744.0,29.05,25.38000000000001,46.11,3.95,97.0,19.14,12.87,76.95,52.26000000000001,0.0,23.52,13.2,70.5,85.0,14.62,44.62000000000001,-0.11665748594561201,32.7205,5.02,0.050199999999999995
278,2019-01-16,0.8759999999999999,0.8786,0.8749,0.8773,745.0,28.35,25.38000000000001,46.11,3.6,100.0,19.72,13.26,76.14,50.25,18.24,23.28,10.65,70.5,85.0,14.19,44.16,-0.0380091339374171,32.6815,-0.03900000000000148,0.0003900000000000148
279,2019-01-17,0.8771,0.8792,0.8765,0.878,746.0,27.65,25.38000000000001,48.23,3.2,95.0,20.59,12.87,74.52000000000002,54.27,0.0,23.28,10.65,63.0,82.45,0.0,43.7,-0.01524006189297,27.8205,-4.8610000000000015,0.048610000000000014
280,2019-01-18,0.8779,0.8805,0.8759999999999999,0.8797,747.0,24.15,23.22,43.99,3.0500000000000003,93.0,18.85,12.87,74.52000000000002,50.25,18.24,21.36,11.7,57.0,79.05,29.24,38.64,-0.3541235633236021,34.4825,6.662000000000003,0.06662000000000003
281,2019-01-21,0.8796,0.8802,0.8778,0.8793,750.0,19.040000000000006,20.02,37.96,3.85,62.04,21.0,11.55,61.32,51.8,0.0,16.06,9.1,59.13,73.95,0.0,31.82,9.33367037654384e-05,19.82,-14.6625,0.146625
282,2019-01-22,0.8792,0.8817,0.879,0.8799,751.0,24.14,24.7,45.24,4.25,87.42,21.9,11.2,76.44,56.7,35.34,20.68,8.97,65.7,81.6,11.88,39.13,-0.485475208248702,29.22,9.4,0.094
283,2019-01-23,0.8799,0.8807,0.8774,0.8786,752.0,26.180000000000003,24.96,45.24,3.85,87.42,21.3,11.2,84.0,58.8,35.72,20.9,9.75,67.89,82.45,11.88,38.27,-0.333586339099043,29.91,0.6900000000000013,0.006900000000000013
284,2019-01-24,0.8785,0.8855,0.8776,0.8846,753.0,26.86000000000001,23.92,46.28,3.3000000000000003,93.06,21.0,11.9,79.8,60.9,34.96,21.34,9.62,63.51,84.14999999999998,0.0,39.13,-0.277679803285852,26.854,-3.0560000000000014,0.030560000000000014
285,2019-01-25,0.8848,0.8848,0.8756,0.8768,754.0,29.92,22.62,44.2,3.2,82.72,20.1,11.2,74.75999999999998,59.49999999999999,37.24,20.46,9.23,58.4,80.75,24.48,37.41,-0.46145330772333204,33.588,6.734000000000003,0.06734000000000002
286,2019-01-28,0.8762,0.8776,0.8736,0.8747,757.0,28.08,24.3,45.58000000000001,4.5,85.26,18.9,12.96,78.11999999999998,67.64,0.0,21.39,12.74,63.9,82.56,0.0,39.16,-0.16760010185990698,26.519000000000002,-7.069000000000003,0.07069000000000003
287,2019-01-29,0.8748,0.8759999999999999,0.8731,0.8742,758.0,27.72,24.57,43.99,3.7,90.16,18.6,12.6,80.64,69.92,30.69,21.39,8.19,63.19,82.56,15.51,40.04,-0.392801189436677,31.5555,5.0365,0.050365
288,2019-01-30,0.8742,0.8763,0.8693,0.8706,759.0,28.8,23.49,40.81,3.1500000000000004,92.12,19.2,11.52,78.96,76.0,0.0,20.24,10.27,62.48,83.42,15.98,38.28,-0.22782534613181799,31.7335,0.17800000000000082,0.0017800000000000081
289,2019-01-31,0.8707,0.8741,0.8683,0.8734,760.0,27.36,24.03,43.46,3.0500000000000003,97.02,19.8,12.24,77.28,66.12,31.020000000000003,21.16,9.75,56.09,81.7,47.0,39.6,-0.144151561305672,41.391999999999996,9.658500000000004,0.09658500000000003
290,2019-02-01,0.8734,0.8743,0.8704,0.8727,761.0,29.16,23.76,53.0,3.35,85.26,18.6,12.24,64.67999999999999,65.36,22.11,19.78,6.11,56.09,80.84,15.04,39.6,0.48629918112509707,31.564,-9.828000000000003,0.09828000000000003
291,2019-02-04,0.8726,0.875,0.8722,0.8742,764.0,29.23,25.11000000000001,45.39,5.0,77.75999999999998,22.08,10.89,73.08,55.2,20.48,19.44,8.84,64.86,79.12,12.6,38.7,0.17073994701587802,30.1275,-1.4364999999999988,0.014364999999999987
292,2019-02-05,0.8742,0.8768,0.8738,0.8765,765.0,32.56,27.0,46.41,4.1000000000000005,87.36,22.4,13.2,80.91,57.96,32.0,21.12,9.49,69.0,86.0,13.44,43.0,-0.122944651785598,32.9565,2.828999999999997,0.02828999999999997
293,2019-02-06,0.8763,0.8802,0.8761,0.8794,766.0,32.19,26.46,45.9,4.1000000000000005,93.12,22.72,12.54,80.91,66.24,21.12,22.08,8.32,64.17,83.42,13.02,39.56,-0.0229678772763985,33.108000000000004,0.15150000000000574,0.0015150000000000573
294,2019-02-07,0.8795,0.8827,0.8792,0.8815,767.0,32.56,25.92,49.98,3.4000000000000004,91.2,21.44,11.88,73.95,63.48,21.12,21.36,8.06,61.41,83.42,32.34,39.99,0.0274096913410503,38.865,5.756999999999998,0.05756999999999998
295,2019-02-08,0.8815,0.8834,0.8808,0.8834,768.0,29.97,23.76,46.92,3.1,84.47999999999998,20.8,11.55,73.08,57.96,21.44,20.4,8.84,58.65,80.84,13.44,36.98,0.4242619601254821,30.945,-7.920000000000003,0.07920000000000002
296,2019-02-11,0.8833,0.8872,0.8821,0.8866,771.0,32.68,24.18,45.0,4.95,79.89999999999998,28.16,44.0,73.08,61.41,33.15,20.64,10.08,57.96,77.08,6.9,36.9,0.053301972125196995,29.368000000000002,-1.5770000000000015,0.015770000000000017
297,2019-02-12,0.8865,0.8879,0.8816,0.8825,772.0,33.06,23.92,46.5,3.7,85.53999999999998,25.92,17.16,74.82,62.78999999999999,33.660000000000004,20.88,11.2,57.96,79.53999999999998,10.81,38.13,-0.23645838632649602,31.215999999999998,1.8480000000000023,0.018480000000000024
298,2019-02-13,0.8824,0.8886,0.8813,0.8881,773.0,32.3,24.18,44.0,3.4000000000000004,91.18,20.8,15.4,78.3,56.58,34.17,20.88,10.88,56.07,79.53999999999998,0.0,38.95,-0.189327205104955,28.261999999999997,-2.9540000000000006,0.029540000000000007
299,2019-02-14,0.8881,0.8887,0.8841,0.885,774.0,33.06,22.1,45.0,3.1,87.42,24.0,16.72,70.47,53.13,0.0,20.64,10.72,44.73,72.97999999999998,14.49,34.44,-0.40713918642097496,31.886999999999997,3.625,0.03625
300,2019-02-15,0.8852,0.8899,0.8842,0.8852,775.0,35.72,20.8,46.0,2.8000000000000003,80.83999999999997,19.2,18.92,66.99,57.27,35.7,19.2,16.0,45.99,71.33999999999997,23.0,33.62,-0.21392147266559305,34.24,2.353000000000001,0.02353000000000001
301,2019-02-18,0.8854,0.8855,0.882,0.8837,778.0,29.26,22.36,46.8,3.3200000000000003,69.56,21.08,14.0,69.42,64.97,19.17,17.71,9.12,60.06,75.6,12.87,37.84,0.0562510612295939,28.643,-5.597000000000001,0.05597000000000001
302,2019-02-19,0.884,0.8866,0.8803,0.8816,779.0,35.34,24.7,49.4,3.44,83.66,21.08,12.25,76.54,70.08,18.36,20.01,9.6,63.36,82.32,12.09,42.68,-0.273496982983911,32.475,3.8320000000000007,0.03832000000000001
303,2019-02-20,0.8816,0.8827,0.879,0.8811,780.0,33.82,24.7,46.28,2.8000000000000003,86.47999999999998,20.46,12.6,77.43,67.89,18.09,19.32,12.64,61.38,79.8,12.48,39.16,-0.11828480333795699,32.262,-0.21300000000000094,0.0021300000000000095
304,2019-02-21,0.8812,0.883,0.8796,0.8819,781.0,34.58,24.7,46.8,2.44,87.42,20.15,14.0,85.44,73.0,18.09,20.47,9.92,58.74,80.64,12.48,38.72,-0.0775237021303949,32.61,0.347999999999999,0.0034799999999999896
305,2019-02-22,0.882,0.8834,0.8803,0.8832,782.0,30.78,21.84,47.84,2.12,83.66,21.08,12.95,75.65,68.62,18.36,19.55,14.08,53.46,77.28,12.48,37.84,-0.0336529010502584,30.288,-2.321999999999999,0.02321999999999999
306,2019-02-25,0.8818,0.8819,0.8788,0.88,785.0,35.6,23.14,48.76000000000001,3.36,76.95,25.46,11.9,86.49000000000002,58.65,36.26,23.92,10.35,58.5,78.11999999999998,0.0,38.27,-0.225136289242208,27.755,-2.5330000000000013,0.025330000000000012
307,2019-02-26,0.88,0.8811,0.8768,0.8775,786.0,40.0,24.96,49.29,3.0,95.0,31.54,12.58,89.28,62.1,24.42,25.22,9.45,61.1,80.64,22.26,40.42,-0.3711495903684989,38.1305,10.3755,0.103755
308,2019-02-27,0.8776,0.8798,0.8768,0.8791,787.0,38.40000000000001,23.66,49.29,2.4,85.5,38.0,12.24,93.0,61.41,23.68,24.7,10.65,61.1,81.48,24.38000000000001,39.56,0.18221693031720101,36.9465,-1.1839999999999975,0.011839999999999976
309,2019-02-28,0.879,0.88,0.8753,0.8792,788.0,36.0,24.18,49.29,2.28,84.55,38.0,13.260000000000002,88.35000000000002,60.03,24.79,26.0,10.35,54.6,79.8,0.0,37.41,0.33139059521895897,28.9735,-7.972999999999999,0.07973
310,2019-03-01,0.8792,0.8805,0.8764,0.879,789.0,33.6,21.84,50.35,2.48,79.8,28.88,22.78,78.12,54.51,0.0,23.92,9.9,46.15,78.11999999999998,27.56,36.12,-0.11662944248999302,35.3975,6.424,0.06424
311,2019-03-04,0.8786,0.884,0.8785,0.8819,792.0,35.2,23.4,45.9,4.0,80.96000000000002,35.0,24.14,75.44,56.1,0.0,21.84,10.2,60.06,78.02,16.38,37.8,0.145704984137349,32.885,-2.512500000000003,0.02512500000000003
312,2019-03-05,0.8818,0.8855,0.8816,0.8847,793.0,36.0,24.44,45.9,3.12,87.4,30.1,23.46,79.12,55.44000000000001,15.58,23.28,10.8,58.74,82.17,0.0,40.32,0.0691090379571146,29.166999999999998,-3.717999999999997,0.03717999999999997
313,2019-03-06,0.8847,0.8855,0.8828,0.8841,794.0,38.8,25.22,46.92,2.76,88.32000000000002,24.5,23.12,80.04,52.8,0.0,22.32,12.3,59.40000000000001,80.50999999999998,63.0,37.8,-0.250985745830496,49.284,20.117,0.20117000000000002
314,2019-03-07,0.8841,0.8944,0.8831,0.8933,795.0,38.0,24.44,47.43,2.56,85.56,25.9,22.1,80.96000000000002,52.8,0.0,23.04,11.7,55.44000000000001,81.33999999999997,16.38,36.54,0.441788545449236,34.5735,-14.710499999999994,0.14710499999999993
315,2019-03-08,0.8933,0.8938,0.889,0.8894,796.0,35.2,22.88000000000001,45.9,2.4,80.04,21.7,27.20000000000001,78.2,51.48,0.0,22.56,10.95,52.14,75.53,17.01,35.28,0.270653772358477,32.826,-1.7475000000000025,0.017475000000000025
316,2019-03-11,0.8899,0.8908,0.8868,0.8876,799.0,36.1,24.7,49.4,3.96,83.72,22.5,25.55,73.92,56.7,12.04,22.56,15.47,60.72000000000001,79.53999999999998,0.0,38.13,0.15152290226720902,29.081999999999997,-3.744,0.03744
317,2019-03-12,0.8876,0.8886,0.8843,0.8855,800.0,33.82,24.96,49.4,2.8000000000000003,86.48,19.2,23.45,77.44,58.8,0.0,22.8,16.32,58.74,79.53999999999998,8.32,37.31,-0.146278995455419,31.248,2.1660000000000004,0.021660000000000002
318,2019-03-13,0.8855,0.8864,0.8817,0.8818,801.0,36.48,24.18,46.28,2.52,91.08,20.7,22.4,79.2,58.1,11.760000000000002,21.36,13.94,59.40000000000001,78.72,0.0,37.31,-0.153606522325329,29.62,-1.628,0.01628
319,2019-03-14,0.8818,0.8851,0.8817,0.8843,802.0,33.06,24.44,47.32,2.32,84.64,18.3,23.45,77.44,70.0,0.0,22.32,13.6,52.8,77.08,8.64,36.08,-0.255831421781211,30.671999999999997,1.0519999999999996,0.010519999999999996
320,2019-03-15,0.8842,0.8846,0.8813,0.8826,803.0,30.02,21.06,48.36,2.2,82.8,19.2,29.4,66.88,62.3,0.0,20.88,15.3,50.16,72.16,17.28,34.85,-0.251300716893626,31.206,0.5339999999999989,0.005339999999999989
321,2019-03-18,0.8826,0.8832,0.88,0.8819,806.0,34.04,23.4,45.5,3.72,88.36,23.25,28.8,78.02,62.31,0.0,22.08,10.95,65.28,76.95,14.31,39.9,-0.20681530694796696,32.635999999999996,1.4300000000000033,0.014300000000000033
322,2019-03-19,0.8818,0.8821,0.8799,0.8805,807.0,34.04,25.74,49.5,3.12,94.0,24.49,27.0,92.12,59.63,15.96,24.0,11.4,68.0,81.0,0.0,40.32,-0.0849800642265175,29.809,-2.8270000000000017,0.028270000000000017
323,2019-03-20,0.8805,0.8819,0.8734,0.8753,808.0,34.04,24.96,45.0,2.76,93.06,20.46,25.92,94.0,54.27,16.53,23.28,10.65,62.56,79.38000000000002,14.31,39.48,-0.24599596639289004,33.549,3.7399999999999984,0.03739999999999998
324,2019-03-21,0.8753,0.8813,0.8739,0.8787,809.0,34.78,23.4,43.5,2.36,81.78,19.53,24.84,90.24,56.95,0.0,23.28,11.55,57.12000000000001,76.14,21.200000000000006,36.12,-0.0423336408502439,34.167,0.6180000000000021,0.006180000000000021
325,2019-03-22,0.8787,0.8867,0.8776,0.8845,810.0,33.67,21.32,42.5,2.08,77.08,20.77,24.12,77.08,53.6,0.0,21.36,10.8,55.76000000000001,71.28,43.99,35.28,0.12220075002007302,39.527,5.3599999999999985,0.05359999999999999
326,2019-03-25,0.885,0.8855,0.8823,0.8836,813.0,37.44,24.7,51.3,3.56,83.66,32.76,28.12,80.83999999999997,62.1,37.41,22.56,10.79,65.28,79.67999999999998,15.12,44.0,0.4932612183701661,34.109,-5.417999999999998,0.054179999999999985
327,2019-03-26,0.8836,0.888,0.8827,0.8866,814.0,39.0,26.0,52.92,3.12,84.55,30.24,27.38,84.6,61.41,37.84,23.04,8.19,63.92,81.33999999999997,15.12,41.8,0.309827251621279,35.137,1.0279999999999987,0.010279999999999987
328,2019-03-27,0.8864,0.8892,0.8858,0.8887,815.0,39.0,25.22,50.22000000000001,2.6,88.11,25.2,27.01,83.66,62.1,37.41,22.8,10.27,61.88,81.33999999999997,15.68,42.68,0.301056603264531,35.292,0.15500000000000114,0.0015500000000000114
329,2019-03-28,0.8887,0.8917,0.8876,0.8904,816.0,36.66,24.44,50.76000000000001,2.4,87.22,27.36,29.6,84.6,59.34,36.98,22.56,10.27,61.2,79.67999999999998,15.12,41.8,0.311151030935343,34.126,-1.1660000000000041,0.011660000000000042
330,2019-03-29,0.8903,0.8918,0.8891,0.8912,817.0,33.54,22.1,54.0,2.24,74.76,24.48,27.01,75.19999999999997,55.88999999999999,0.0,21.6,7.54,51.68000000000001,75.53,15.12,39.6,0.232385865868119,31.404,-2.7219999999999978,0.027219999999999977
331,2019-04-01,0.8909,0.8926,0.8887,0.8921,820.0,33.21,23.92,51.3,3.96,87.42,24.96,29.0,75.65,66.64,0.0,18.72,10.22,54.78,78.85,26.88,43.2,-0.0245074516859127,36.51,5.105999999999998,0.05105999999999998
332,2019-04-02,0.8921,0.8939,0.8915,0.8922,821.0,37.72,24.96,51.3,3.16,89.28,24.96,26.0,80.99,60.52,0.0,19.24,7.98,60.72000000000001,78.85,13.44,43.65,0.27730286745397303,34.329,-2.1809999999999974,0.021809999999999975
333,2019-04-03,0.8922,0.8925,0.8882,0.8892,822.0,36.9,25.74,48.6,2.72,93.0,26.88,28.5,82.77,62.56,21.93,19.24,8.120000000000001,56.1,78.85,13.44,42.3,0.230544541216174,34.554,0.22500000000000145,0.0022500000000000146
334,2019-04-04,0.8893,0.8919,0.8886,0.8909,823.0,34.85,25.48,54.0,2.68,90.21,26.88,26.0,83.66,60.52,21.93,19.76,8.260000000000002,55.44000000000001,78.85,20.16,44.55,0.228374444780621,35.868,1.314,0.01314
335,2019-04-05,0.8909,0.8917,0.8893,0.8914,824.0,32.39,22.36,45.90000000000001,2.52,79.98,25.6,29.5,74.76,57.8,22.79,18.72,6.0200000000000005,50.82,74.7,13.92,39.6,0.328751044467322,30.894000000000002,-4.974000000000004,0.049740000000000034
336,2019-04-08,0.8911,0.8914,0.8867,0.8877,827.0,39.9,25.92,48.23,3.88,81.0,30.0,55.46,84.55,56.32,0.0,21.06,10.65,57.62000000000001,79.53999999999998,28.0,44.0,-0.0164649927046652,38.6575,7.7635,0.077635
337,2019-04-09,0.8877,0.8882,0.8859,0.8873,828.0,38.64,25.92,50.35,3.0,86.4,22.8,38.35,90.25,56.32,0.0,19.98,9.6,61.64,79.53999999999998,56.0,42.24,0.337897255099932,47.3255,8.668,0.08668
338,2019-04-10,0.8873,0.8902,0.8858,0.8865,829.0,38.64,26.19,48.76000000000001,2.64,82.8,23.7,34.22,89.3,55.68,12.24,20.790000000000006,8.85,56.28,78.72,100.0,42.24,0.557581456589967,60.167,12.841500000000005,0.12841500000000006
339,2019-04-11,0.8863,0.8889,0.8857,0.8879,830.0,37.8,24.840000000000003,50.88,2.48,81.0,22.5,29.5,89.3,56.32,0.0,20.25,11.1,52.26000000000001,78.72,0.0,40.04,0.614631495889312,29.436,-30.730999999999998,0.30730999999999997
340,2019-04-12,0.888,0.888,0.8829,0.8849,831.0,34.86,23.49,47.17,2.36,72.9,23.7,28.91,80.75,53.12000000000001,0.0,20.25,11.25,48.24,72.97999999999998,39.0,37.4,0.2886301268493581,38.8535,9.417499999999997,0.09417499999999997
341,2019-04-15,0.8844,0.885,0.883,0.8845,834.0,32.4,22.0,48.88,4.0,80.10000000000002,20.01,25.96,83.72,52.29,0.0,21.28,8.4,62.56,73.60000000000002,22.68,40.85,0.317323471207956,33.578,-5.275499999999994,0.05275499999999994
342,2019-04-16,0.8846,0.8864,0.8836,0.8862,835.0,37.6,23.5,47.84,3.08,87.3,21.17,21.56,83.72,54.81,0.0,23.8,10.35,59.84,76.0,0.0,40.85,0.18331411905621398,29.451999999999998,-4.126000000000001,0.04126000000000001
343,2019-04-17,0.8862,0.8862,0.8829,0.8848,836.0,38.8,23.25,46.8,2.88,85.5,23.49,20.68,81.88000000000002,53.55,0.0,22.96,11.25,63.24,76.80000000000003,23.76,40.85,-0.125532196584607,36.633,7.181000000000001,0.07181000000000001
344,2019-04-18,0.8848,0.8908,0.8844,0.8897,837.0,34.0,22.0,46.8,2.44,79.2,23.49,18.48,88.32000000000002,51.66,0.0,21.840000000000003,9.6,54.40000000000001,72.8,23.76,38.7,0.143957020744843,34.188,-2.4450000000000003,0.024450000000000003
345,2019-04-19,0.8897,0.89,0.8885,0.8891,838.0,24.4,19.0,43.16,2.08,76.5,20.01,18.48,69.0,47.88,8.4,17.64,10.65,49.64,67.2,16.740000000000002,35.26,0.177392467792773,27.85,-6.338000000000001,0.06338
346,2019-04-22,0.8892,0.8897,0.8876,0.8879,841.0,39.15,23.66,48.88,3.92,83.72,23.78,24.94,85.44,70.0,20.67,24.0,7.56,67.89999999999999,75.53,7.5,39.56,-0.16907814156128306,31.909000000000002,4.0589999999999975,0.04058999999999997
347,2019-04-23,0.8879,0.8932,0.8876,0.8909,842.0,41.85,25.48,50.96,3.04,89.18,22.62,21.5,94.08,68.6,20.67,26.56,10.78,65.1,83.0,11.0,42.14,-0.11186770723581901,34.965,3.0560000000000045,0.030560000000000045
348,2019-04-24,0.8909,0.8973,0.8906,0.8959999999999999,843.0,44.55,24.7,47.32,2.96,87.36,22.04,20.21,94.08,65.8,20.67,27.84,8.540000000000001,64.39999999999999,82.17,11.0,41.71,0.13344545364296,35.177,0.2119999999999962,0.0021199999999999618
349,2019-04-25,0.8959999999999999,0.899,0.8957,0.8976,844.0,45.0,23.92,51.48,2.68,79.17,24.65,19.35,92.16,68.6,30.03,30.08,9.24,57.4,82.17,7.0,41.28,0.255446072471502,33.266999999999996,-1.9099999999999968,0.019099999999999968
350,2019-04-26,0.8976,0.8987,0.8946,0.8964,845.0,36.45,21.84,45.76000000000001,2.36,80.08,19.72,17.63,84.47999999999998,59.49999999999999,20.28,30.4,6.0200000000000005,52.5,73.03999999999998,0.0,34.83,0.16579631381387,27.783,-5.484000000000003,0.05484000000000003
351,2019-04-29,0.8966,0.897,0.8935,0.8939,848.0,46.53,24.840000000000003,50.76000000000001,4.0,73.1,24.0,29.7,91.2,58.5,22.33,35.0,12.35,71.03999999999998,77.08,12.32,41.8,-0.20019450448286802,34.955,7.171999999999998,0.07171999999999998
352,2019-04-30,0.8939,0.8946,0.8904,0.8917,849.0,46.53,27.0,52.38,3.16,76.53999999999998,24.9,22.95,96.0,59.8,29.0,32.9,19.0,74.0,79.53999999999998,11.88,43.12,0.0233456546552338,35.896,0.9410000000000024,0.009410000000000024
353,2019-05-01,0.8917,0.8935,0.8876,0.8923,850.0,47.0,24.840000000000003,46.44000000000001,3.04,82.56,28.5,20.7,93.12,63.7,13.919999999999998,34.3,19.0,60.68,82.0,28.6,40.04,0.202985287545435,40.71,4.814,0.04814
354,2019-05-02,0.8923,0.8949,0.8911,0.8946,851.0,41.36,24.3,48.06,2.72,81.7,26.7,19.8,92.16,59.15,0.0,35.0,12.73,59.94,78.72,21.12,40.92,0.462726532679009,36.607,-4.1030000000000015,0.04103000000000002
355,2019-05-03,0.8945,0.8973,0.8922,0.8926,852.0,38.07,21.87,44.28,3.0,75.67999999999998,26.7,20.7,84.47999999999998,57.85,0.0,32.9,12.92,54.02,74.61999999999998,29.48,39.6,0.40155969333193803,36.608000000000004,0.0009999999999976694,9.999999999976694e-06
356,2019-05-06,0.8931,0.8942,0.8919,0.8927,855.0,41.4,23.92,43.46,3.92,80.99000000000002,26.88000000000001,22.0,90.25,68.0,0.0,31.36,8.549999999999999,66.0,78.72,29.89,39.99,0.38438894625560105,38.835,2.227000000000004,0.02227000000000004
