date,date,open_dollar_eur,high_dollar_eur,low_dollar_eur,dollar_eur,Unnamed: 0,crisis,job,loan,unemployment,default,suicide,killing,disorder,crime,usurer,war,uprising,hiring,work,usajob,apply
2019-11-18,2019-11-18,0.9046,0.9046,0.9015,0.9029,1051.0,40.74,22.08,44.5,4.0,75.53,22.4,24.9,97.02,61.74,6.37,19.8,11.25,71.44,80.64,29.92,45.6
2019-11-19,2019-11-19,0.9029,0.9036,0.9018,0.9024,1052.0,40.74,23.28,43.5,3.24,81.33999999999997,24.92,25.5,96.03,61.11,0.0,19.58,15.0,70.68,83.16,20.24,47.52
2019-11-20,2019-11-20,0.9022,0.9045,0.9021,0.9026,1053.0,42.0,23.04,44.5,2.92,83.0,25.20000000000001,25.2,99.0,63.0,6.63,19.36,12.15,68.4,83.16,0.0,48.0
2019-11-21,2019-11-21,0.9026,0.9044,0.9007,0.9038,1054.0,37.38,21.6,43.0,2.64,77.19,23.8,25.2,99.0,62.37,6.63,19.36,10.95,65.36,82.32,30.8,45.12
2019-11-22,2019-11-22,0.9038,0.9075,0.9021,0.9073,1055.0,32.76,19.44,43.0,2.4,68.06,24.08,26.7,86.13,54.81,0.0,17.82,15.0,54.72,76.44,41.8,42.24
2019-11-25,2019-11-25,0.907,0.9085,0.9061,0.9077,1058.0,25.08,14.58,34.86,2.91,53.12000000000001,23.4,23.8,68.4,54.87,0.0,13.5,12.74,45.24,66.6,25.380000000000006,32.370000000000005
2019-11-26,2019-11-26,0.9075,0.9082,0.9065,0.9069,1059.0,28.05,14.4,35.7,2.31,59.52,21.06,24.08,66.88,59.0,0.0,13.14,10.92,42.92,65.12,38.88,31.98
2019-11-27,2019-11-27,0.907,0.9094,0.9068,0.9083,1060.0,24.42,12.42,32.34,1.7999999999999998,49.92,19.5,22.96,54.72,51.92,0.0,10.98,10.14,36.54,60.68,54.0,30.03
2019-11-28,2019-11-28,0.9083,0.9088,0.9072,0.9079999999999999,1061.0,18.81,8.28,21.0,0.72,28.8,19.5,21.840000000000003,38.76,43.07,0.0,11.16,5.07,23.78,50.32,29.160000000000004,21.45
2019-11-29,2019-11-29,0.9079999999999999,0.9103,0.9066,0.9074,1062.0,16.830000000000002,8.64,26.04,1.05,30.08,19.5,20.72,38.0,42.48,0.0,11.34,9.36,28.42,54.76,0.0,23.01
2019-12-02,2019-12-02,0.9071,0.9085,0.9016,0.9025,1065.0,18.9,21.12,42.63,3.3200000000000003,67.2,27.44,18.3,84.28,28.38000000000001,20.68,19.14,14.4,73.0,81.48,54.0,43.12
2019-12-03,2019-12-03,0.9026,0.9034,0.9012,0.9021,1066.0,21.06,23.04,43.61,2.72,78.4,27.160000000000004,20.4,98.0,29.04000000000001,11.0,19.8,18.0,68.62,84.0,0.0,43.12
2019-12-04,2019-12-04,0.9021,0.9033,0.8996,0.9024,1067.0,25.92,23.76,43.61,2.6,80.0,26.88000000000001,23.7,98.0,29.04000000000001,11.0,20.9,14.58,70.08,84.0,37.8,44.0
2019-12-05,2019-12-05,0.9024,0.9024,0.8998,0.9004,1068.0,23.76,23.76,43.12,2.36,68.8,26.04000000000001,18.9,98.0,30.36000000000001,22.0,20.9,13.14,67.16,83.16,18.9,43.12
2019-12-06,2019-12-06,0.9003,0.9055,0.8997,0.9037,1069.0,21.06,21.6,46.55,2.2,68.8,26.04000000000001,19.5,90.16,30.36000000000001,11.0,20.02,13.86,56.94,78.11999999999998,25.380000000000006,40.48
2019-12-09,2019-12-09,0.9041,0.9044,0.9024,0.9034,1072.0,95.0,20.47,39.36,3.56,60.8,27.0,21.0,83.7,35.7,15.5,22.31,15.12,62.56,77.08,26.27,36.49
2019-12-10,2019-12-10,0.9035,0.9037,0.9007,0.9013,1073.0,91.0,21.39,39.36,2.68,70.4,24.57,19.8,86.49000000000002,39.95,0.0,21.85,14.94,57.8,80.36,13.32,38.95
2019-12-11,2019-12-11,0.9013,0.903,0.897,0.8979,1074.0,100.0,23.0,42.24,2.44,75.2,23.22,21.0,87.42,39.95,0.0,23.0,16.02,59.84,81.17999999999998,12.95,38.54
2019-12-12,2019-12-12,0.898,0.9003,0.8927,0.8938,1075.0,71.0,21.16,39.84,2.28,71.2,25.11000000000001,21.3,88.35000000000002,38.25,31.0,22.77,16.2,57.8,79.53999999999998,0.0,36.49
2019-12-13,2019-12-13,0.8942,0.8997,0.8932,0.8994,1076.0,50.0,19.78,45.12,2.12,77.60000000000002,23.49,20.4,73.47,85.0,0.0,21.16,12.24,51.68000000000001,74.61999999999998,13.32,34.85
2019-12-16,2019-12-16,0.8983,0.8988,0.8961,0.8974,1079.0,16.2,17.849999999999994,42.72,3.6,63.91,19.2,23.1,66.36,34.56,0.0,18.2,14.56,51.66,71.10000000000002,18.55,35.88
2019-12-17,2019-12-17,0.8975,0.8982,0.8947,0.8959999999999999,1080.0,17.1,18.69,43.68,2.76,66.22,19.68,22.44,67.15,31.68,6.63,18.0,10.4,53.55,73.47,18.55,35.1
2019-12-18,2019-12-18,0.8964,0.8997,0.8961,0.8994,1081.0,16.650000000000002,18.06,40.32,2.44,70.84,18.96,23.1,61.62000000000001,36.0,6.63,17.6,10.72,51.66,72.68,19.08,32.370000000000005
2019-12-19,2019-12-19,0.8993,0.9,0.8971,0.8987,1082.0,13.95,16.8,36.96,2.32,63.14,17.04,24.42,58.46,34.56,6.76,17.6,8.64,45.99,72.68,19.61,31.200000000000006
2019-12-20,2019-12-20,0.8987,0.9034,0.8985,0.9027,1083.0,12.15,15.96,42.72,2.24,60.06,17.04,25.74,54.51000000000001,33.84,0.0,13.8,9.12,40.32,67.15,0.0,31.200000000000006
2019-12-23,2019-12-23,0.9023,0.9031,0.9009,0.9013,1086.0,6.3,11.39,36.55,3.88,39.06,23.14,31.08,40.3,25.01,0.0,9.12,3.7,34.1,54.6,16.8,22.08
2019-12-24,2019-12-24,0.9015,0.9031,0.8999,0.9025,1087.0,5.7,9.52,27.52,2.0,32.86,21.06,31.08,34.45,23.79,0.0,10.56,5.0,26.4,48.3,17.64,17.28
2019-12-25,2019-12-25,0.9017,0.9046,0.8992,0.9014,1088.0,5.4,7.1400000000000015,16.77,1.0,33.48,22.88000000000001,28.49,29.9,22.57,0.0,11.84,3.4000000000000004,20.9,51.1,0.0,14.72
2019-12-26,2019-12-26,0.9013,0.9021,0.8999,0.9013,1089.0,6.9,11.05,32.68,2.36,41.54,21.06,31.45,39.65,25.01,0.0,10.24,4.800000000000002,40.15000000000001,60.2,23.1,23.36
2019-12-27,2019-12-27,0.9008,0.9008,0.8933,0.8944,1090.0,6.0,11.9,43.0,2.24,45.88,23.4,32.56,39.65,25.62,0.0,10.24,2.8000000000000003,45.65000000000001,60.9,16.38,26.88
2019-12-30,2019-12-30,0.8945,0.8945,0.8908,0.8925,1093.0,6.72,16.59,47.32,5.0,40.92,21.58,45.6,46.23,29.24,0.0,24.8,4.62,70.5,65.45,10.260000000000002,32.76
2019-12-31,2019-12-31,0.8924,0.8926,0.8893,0.8912,1094.0,6.72,14.91,43.16,3.2,48.18,21.84,43.68,42.21,27.88000000000001,15.68,24.4,5.17,54.75,63.14,21.6,28.86
2020-01-01,2020-01-01,0.8916,0.892,0.8887,0.8915,1095.0,7.04,10.71,27.56,1.55,29.04000000000001,20.54,28.8,36.18,53.040000000000006,0.0,7.2,7.15,41.25,55.44,0.0,22.62
2020-01-02,2020-01-02,0.8915,0.8955,0.8906,0.8949,1096.0,9.28,17.009999999999998,51.48,3.45,55.44000000000001,22.1,30.72,48.24,59.84,0.0,6.8000000000000025,8.58,70.5,69.3,11.34,35.1
2020-01-03,2020-01-03,0.8944,0.8986,0.894,0.8962,1097.0,10.56,16.8,52.0,3.0500000000000003,53.46,20.28,48.0,48.91,61.2,12.6,40.0,10.01,64.5,69.3,22.41,35.88
2020-01-06,2020-01-06,0.8956,0.8959999999999999,0.892,0.8929,1100.0,18.9,23.4,51.15000000000001,5.0,72.9,18.24,37.13,63.2,56.28,13.2,19.27,8.47,88.0,79.89999999999998,25.01,44.16
2020-01-07,2020-01-07,0.8929,0.8979,0.8925,0.8966,1101.0,20.25,24.96,51.15000000000001,3.95,71.28,19.44,35.72,65.57000000000001,60.3,13.2,16.81,9.68,86.24,83.3,24.4,43.7
2020-01-08,2020-01-08,0.8966,0.9004,0.8952,0.8998,1102.0,22.05,25.22,47.85,3.25,75.33,17.52,36.19,65.57000000000001,54.94000000000001,0.0,25.42,8.36,81.84,83.3,50.02,45.54
2020-01-09,2020-01-09,0.8998,0.9011,0.8989,0.9002,1103.0,17.1,24.7,48.95,3.0,73.71000000000002,18.96,30.55,70.31,67.0,13.2,13.94,7.04,75.68,81.6,37.21,43.7
2020-01-10,2020-01-10,0.9001,0.9018,0.8981,0.899,1104.0,17.55,23.14,53.90000000000001,2.95,72.09,18.72,30.08,63.2,52.93,12.9,12.3,9.9,69.52,79.05,61.0,41.4
2020-01-13,2020-01-13,0.8991,0.8996,0.8968,0.8977,1107.0,25.42,25.65,52.64000000000001,4.55,70.31,22.680000000000003,21.83,71.38,59.16,0.0,5.28,8.25,87.0,84.28,16.650000000000002,44.16
2020-01-14,2020-01-14,0.8978,0.9002,0.8968,0.8984,1108.0,27.9,26.19,52.64000000000001,3.6,71.89,26.88000000000001,20.35,76.53999999999998,61.2,12.54,5.06,11.0,85.26,85.14,0.0,45.08000000000001
2020-01-15,2020-01-15,0.8985,0.8991,0.8955,0.8966,1109.0,62.0,27.0,52.64000000000001,3.2,70.31,23.24,19.24,77.4,60.52,13.53,5.28,8.36,80.91,86.0,17.1,45.54
2020-01-16,2020-01-16,0.8965,0.8983,0.8946,0.8976,1110.0,38.44,25.38000000000001,54.88,3.0,71.89,26.6,19.98,81.7,60.52,0.0,5.28,7.81,73.95,85.14,35.1,45.08000000000001
2020-01-17,2020-01-17,0.8975,0.9017,0.8969,0.9016,1111.0,27.28,22.68,50.40000000000001,2.75,70.31,23.8,22.2,72.24,56.44000000000001,14.52,4.84,9.02,66.99,77.4,0.0,40.48
2020-01-20,2020-01-20,0.9013,0.9025,0.9002,0.9009,1114.0,15.48,20.28,45.92,3.8,60.48,25.81,21.24,63.9,53.6,13.5,3.78,5.72,68.89,79.98,44.82,38.25
2020-01-21,2020-01-21,0.9009,0.9022,0.8991,0.902,1115.0,17.63,24.7,51.52,4.3500000000000005,77.28,23.49,19.44,80.10000000000002,60.3,0.0,4.62,6.82,73.03999999999998,86.0,21.6,41.85
2020-01-22,2020-01-22,0.902,0.903,0.9006,0.9011,1116.0,15.91,24.44,52.64000000000001,3.8,84.0,26.1,19.8,85.5,59.63,25.5,4.83,9.79,73.03999999999998,86.0,42.66,45.0
2020-01-23,2020-01-23,0.9011,0.9058,0.8999,0.9042,1117.0,16.77,25.22,51.52,3.1500000000000004,83.16,27.55,19.44,90.0,62.98,12.6,5.04,10.01,67.22999999999999,84.28,0.0,40.5
2020-01-24,2020-01-24,0.904,0.9071,0.9039,0.9063,1118.0,14.62,23.14,55.44000000000001,2.9000000000000004,74.75999999999998,27.84,20.88,84.60000000000002,59.63,12.9,4.83,9.35,66.39999999999999,81.7,32.40000000000001,39.6
2020-01-27,2020-01-27,0.9063,0.9079999999999999,0.9054,0.9074,1121.0,11.78,21.58,52.08000000000001,4.3500000000000005,75.6,26.7,18.02,79.2,57.8,30.4,4.41,10.44,60.8,79.98,42.74999999999999,38.7
2020-01-28,2020-01-28,0.9073,0.9089,0.9065,0.907,1122.0,12.92,24.96,52.08000000000001,3.7,79.8,26.7,18.02,83.7,62.56,0.0,5.04,9.48,66.12,85.14,44.46,41.28
2020-01-29,2020-01-29,0.907,0.9095,0.9063,0.9079999999999999,1123.0,12.16,25.74,50.40000000000001,3.1500000000000004,76.44,28.8,17.68,88.2,60.52,16.34,5.04,9.96,60.8,84.28,22.23,40.42
2020-01-30,2020-01-30,0.9077,0.9082,0.9055,0.9059,1124.0,14.06,24.7,49.84,2.95,81.48,26.4,18.02,85.5,64.60000000000001,16.72,5.04,8.879999999999997,60.04,85.14,45.6,38.27
2020-01-31,2020-01-31,0.9062,0.9074,0.9009999999999999,0.9011,1125.0,12.54,21.84,54.88,2.7,71.39999999999998,26.7,17.0,78.3,56.44000000000001,16.72,4.62,8.04,52.44,80.84,22.8,35.26
2020-02-03,2020-02-03,0.9019,0.9053,0.9012,0.904,1128.0,28.88,23.14,47.3,4.800000000000002,63.2,31.0,25.92,66.43,47.57,0.0,17.009999999999998,7.8,70.5,77.4,8.399999999999999,40.92
2020-02-04,2020-02-04,0.904,0.9061,0.9033,0.9052,1129.0,31.92,25.48,52.8,3.9,74.4,29.14,27.84,79.17,50.92,9.5,19.32,5.04,74.25,86.0,9.1,43.12
2020-02-05,2020-02-05,0.9052,0.9093,0.9047,0.9088,1130.0,30.02,25.22,50.05,4.2,73.60000000000002,22.63,27.2,78.26,54.27,9.5,18.9,8.64,70.5,82.56,0.0,40.92
2020-02-06,2020-02-06,0.9088,0.9118,0.9079,0.9105,1131.0,29.64,24.18,48.95,3.6,76.80000000000003,22.32,26.88,80.99000000000002,53.6,9.69,19.11,5.4,70.5,81.7,18.2,39.16
2020-02-07,2020-02-07,0.9104,0.9137,0.9097,0.9134,1132.0,31.54,22.62,51.15000000000001,3.2,71.2,22.94,30.08,72.8,52.26000000000001,9.88,18.48,12.0,57.75,79.12,0.0,39.16
2020-02-10,2020-02-10,0.9133,0.9164,0.9121,0.9162,1135.0,32.800000000000004,23.4,50.96000000000001,4.0,73.03999999999998,27.9,28.71,79.8,54.51,0.0,20.68,8.91,64.61,78.2,24.32,38.64
2020-02-11,2020-02-11,0.9161,0.9176,0.9149,0.9156,1136.0,36.8,25.74,56.00000000000001,3.04,83.0,26.97,28.71,89.3,56.58,6.37,20.9,6.6,68.16,81.6,16.0,39.48
2020-02-12,2020-02-12,0.9157,0.9201,0.915,0.9195,1137.0,35.2,25.48,53.2,2.68,81.33999999999997,25.42,28.05,88.35,57.27,9.75,20.68,4.84,65.32,82.45,24.96,40.74
2020-02-13,2020-02-13,0.9196,0.9227,0.9181,0.9223,1138.0,33.2,24.7,50.96000000000001,2.48,78.85,24.8,29.04000000000001,89.3,55.88999999999999,6.63,21.56,4.73,60.35,81.6,24.96,39.06
2020-02-14,2020-02-14,0.9223,0.9231,0.9204,0.9229999999999999,1139.0,30.8,20.02,47.040000000000006,2.2,66.39999999999999,24.49,32.34,76.0,47.61,0.0,19.14,5.28,48.99,73.95,26.24,34.02
2020-02-17,2020-02-17,0.9225,0.9232,0.9212,0.9225,1142.0,29.20000000000001,22.68,49.59,3.28,69.66,29.37,30.36000000000001,80.64,53.2,0.0,16.8,7.67,71.25,80.04,0.0,42.3
2020-02-18,2020-02-18,0.9225,0.9268,0.9222,0.9262,1143.0,36.4,26.73,55.28999999999999,3.4,86.0,28.71,27.72,86.39999999999998,53.9,12.25,19.95,7.0200000000000005,75.0,84.39,18.5,43.2
2020-02-19,2020-02-19,0.9262,0.9271,0.9245,0.9249,1144.0,35.6,27.0,53.58,2.76,85.14,32.34,30.03,95.04,60.2,12.25,20.37,7.8000000000000025,72.75,86.13,28.12,44.1
2020-02-20,2020-02-20,0.925,0.9274,0.9238,0.9267,1145.0,34.800000000000004,25.92,51.87,2.48,85.14,32.34,28.38000000000001,87.36,58.1,12.25,20.37,6.5,64.5,83.52,37.74,43.65
2020-02-21,2020-02-21,0.9268,0.9269,0.9202,0.9209,1146.0,32.4,24.3,56.42999999999999,2.24,75.67999999999998,28.71,31.35,80.64,54.6,12.5,18.9,8.97,59.25,79.17,48.1,40.5
2020-02-24,2020-02-24,0.9229999999999999,0.925,0.9194,0.9212,1149.0,39.13,24.18,51.87,3.68,80.75,24.07,29.70000000000001,91.08,65.7,0.0,22.54000000000001,6.84,67.67999999999999,82.45,40.95,41.4
2020-02-25,2020-02-25,0.9211,0.9231,0.9181,0.9187,1150.0,36.98,26.0,54.15,2.72,83.3,23.49,30.03,99.0,73.0,10.4,22.08,7.08,64.8,81.6,21.45,45.0
2020-02-26,2020-02-26,0.9189,0.9209,0.9167,0.9187,1151.0,39.99,23.4,52.44,2.36,77.35,22.91,28.38000000000001,92.07,57.67,15.2,21.85,7.3199999999999985,62.64,83.3,16.25,40.95
2020-02-27,2020-02-27,0.9187,0.9189,0.9083,0.9086,1152.0,43.0,24.18,49.59,2.24,77.35,22.62,30.36000000000001,93.06,61.32,0.0,23.0,5.4,61.2,80.75,65.0,41.4
2020-02-28,2020-02-28,0.9085,0.9129,0.9045,0.9064,1153.0,36.55,21.84,52.44,2.0,71.39999999999998,20.3,30.36000000000001,85.14,52.56,16.0,20.47,7.56,54.0,78.2,50.05,38.25
2020-03-02,2020-03-02,0.9042,0.9058,0.894,0.897,1156.0,22.79,25.22,37.8,0.2,75.6,22.91,20.48,89.1,63.05,11.07,20.93,7.68,49.7,71.34,27.200000000000006,19.35
2020-03-03,2020-03-03,0.8973,0.9008,0.8922,0.8948,1157.0,23.65,26.0,40.2,0.16,81.48,21.46,20.48,92.07,59.8,14.35,20.47,7.439999999999999,47.6,71.34,68.0,18.92
2020-03-04,2020-03-04,0.8945,0.9009999999999999,0.8939,0.8981,1158.0,24.51,25.74,38.4,0.12,75.6,22.33,19.2,92.07,59.8,21.32,20.24,8.879999999999997,45.5,73.08,20.4,19.35
2020-03-05,2020-03-05,0.8979,0.8989,0.889,0.8903,1159.0,24.94,25.74,38.4,0.12,75.6,26.68,21.76,99.0,65.0,22.14,21.16,8.64,46.9,73.08,27.880000000000006,18.92
2020-03-06,2020-03-06,0.8901,0.8915,0.8805,0.8855,1160.0,22.36,23.92,40.8,0.12,70.56,22.33,21.44,88.11,59.15,22.14,19.55,8.28,42.0,68.73,0.0,17.2
2020-03-09,2020-03-09,0.878,0.8803,0.8705,0.8739,1163.0,27.56,21.85,38.94,0.25,67.08,20.25,22.05,76.53999999999998,55.67999999999999,0.0,18.9,9.84,44.88,66.39999999999999,0.0,17.16
2020-03-10,2020-03-10,0.8740000000000001,0.8868,0.8740000000000001,0.884,1164.0,29.12,21.85,37.17,0.2,70.2,20.0,23.45,75.67999999999998,54.52,0.0,18.48,9.84,45.54,68.89,11.1,16.38
2020-03-11,2020-03-11,0.884,0.8885,0.8796,0.8879,1165.0,31.20000000000001,20.7,35.98999999999999,0.2,65.52,19.0,24.5,71.38,49.3,5.2,18.06,10.08,46.2,66.39999999999999,7.4,15.99
2020-03-12,2020-03-12,0.8876,0.9035,0.8819,0.8945,1166.0,39.52,17.71,32.45,0.2,62.40000000000001,16.5,25.2,61.92,42.92,5.0,17.22,8.04,37.62000000000001,63.91,7.03,14.04
2020-03-13,2020-03-13,0.8943,0.9042,0.8911,0.9014,1167.0,39.0,16.330000000000002,38.35,0.25,52.26000000000001,14.75,23.8,56.76,39.44,0.0,15.33,6.6,32.34,62.25,0.0,13.65
2020-03-16,2020-03-16,0.8957,0.9016,0.8897,0.8951,1170.0,70.68,15.96,57.96,10.0,66.4,11.2,23.04,41.48,34.68,0.0,13.6,5.28,61.64,79.98,10.0,30.24
2020-03-17,2020-03-17,0.8947,0.9124,0.8933,0.9075,1171.0,69.16,16.38,47.61,14.4,68.0,11.2,22.68,41.48,35.19,4.16,14.6,5.94,89.24000000000002,79.98,15.0,37.8
2020-03-18,2020-03-18,0.9075,0.9258,0.9052,0.9146,1172.0,74.48,17.22,45.54,16.400000000000002,75.2,11.4,25.2,43.52,36.72,4.16,15.6,7.26,85.56,81.84,30.5,42.21
2020-03-19,2020-03-19,0.9143,0.9383,0.9106,0.9375,1173.0,76.0,16.169999999999998,44.85,18.0,72.0,10.8,27.0,42.16,37.74,4.16,16.400000000000002,6.16,79.12,82.77000000000002,0.0,42.84
2020-03-20,2020-03-20,0.9372,0.9396,0.9231,0.9341,1174.0,68.4,15.96,52.44,19.200000000000006,64.0,10.2,25.56,38.08000000000001,38.76,4.16,15.8,4.84,78.2,84.63000000000002,0.0,44.1
2020-03-23,2020-03-23,0.9378,0.9379,0.9234,0.9304,1177.0,69.35,19.36,54.76,48.75,83.7,14.03,27.3,44.64,45.1,8.399999999999999,19.55,8.4,82.77,97.0,9.31,68.73
2020-03-24,2020-03-24,0.93,0.9305,0.9179999999999999,0.9246,1178.0,70.08,19.36,51.8,41.25,86.4,13.57,30.42,48.24,41.8,0.0,19.78,8.16,89.0,100.0,19.6,61.77
2020-03-25,2020-03-25,0.9246,0.9287,0.9175,0.9189,1179.0,60.59,17.82,59.2,47.25,86.4,16.330000000000002,28.47,48.24,40.7,0.0,19.55,7.8,76.54,96.0,9.8,71.34
2020-03-26,2020-03-26,0.9188,0.9191,0.904,0.9056,1180.0,60.59,18.48,62.16,60.0,90.0,14.72,30.81,49.68,45.1,9.1,19.78,9.12,63.19,94.0,29.4,84.39
2020-03-27,2020-03-27,0.9058,0.9126,0.897,0.897,1181.0,58.4,17.38,65.12,56.25,86.4,15.18,31.98,46.08,40.15000000000001,8.75,20.01,11.4,61.41,88.0,9.31,80.91
2020-03-30,2020-03-30,0.8999,0.9079,0.8972,0.9051,1184.0,52.93,17.82,97.0,100.0,86.4,20.54,36.08,53.2,50.74,87.0,25.48,10.53,51.12,84.6,12.95,98.0
2020-03-31,2020-03-31,0.9055,0.9147,0.9051,0.907,1185.0,56.28,18.7,100.0,96.0,85.5,18.2,36.08,54.72,47.79,75.69,26.0,8.84,53.28,86.47999999999998,6.65,100.0
2020-04-01,2020-04-01,0.907,0.9169,0.9056,0.9124,1186.0,66.33,21.12,71.0,88.0,90.0,15.34,20.24,62.32,53.1,43.5,23.14,9.1,72.0,94.0,11.2,96.0
2020-04-02,2020-04-02,0.9125,0.9239,0.9119,0.9212,1187.0,67.0,22.0,79.0,94.0,85.5,14.3,19.36,60.04,58.41,87.0,23.92,8.450000000000001,72.0,93.06,11.2,100.0
2020-04-03,2020-04-03,0.9214,0.9279,0.9206,0.9247,1188.0,65.66000000000001,20.24,100.0,82.0,81.0,13.52,21.12,64.6,51.33,43.5,23.14,9.49,68.39999999999999,90.24,11.2,94.0
2020-04-06,2020-04-06,0.9242,0.9282,0.9226,0.927,1191.0,53.1,18.69,70.07000000000001,82.8,78.32000000000002,14.25,30.78,68.0,50.16,0.0,22.5,9.23,60.45,85.54,20.16,64.0
2020-04-07,2020-04-07,0.9267,0.9268,0.9155,0.9177,1192.0,52.51,19.11,70.98,78.2,86.24,14.0,31.92,73.60000000000002,50.16,0.0,21.75,10.66,61.75,86.45,10.24,64.8
2020-04-08,2020-04-08,0.9178,0.9229999999999999,0.917,0.9206,1193.0,51.92,19.11,64.61,71.76,80.08,13.25,31.92,67.2,51.87,0.0,21.0,8.32,61.1,87.36,20.8,59.2
2020-04-09,2020-04-09,0.9207,0.9221,0.9129,0.9149,1194.0,51.33,19.32,62.79,75.44,80.96,14.0,31.35,72.0,53.58,13.77,20.75,9.88,57.85,88.27,10.24,62.40000000000001
2020-04-10,2020-04-10,0.9148,0.9156,0.9125,0.9141,1195.0,45.43,17.849999999999994,64.61,66.24000000000001,77.44,14.5,35.91,67.2,51.87,14.04,18.75,8.06,53.3,80.99000000000002,32.0,60.8
2020-04-13,2020-04-13,0.9141,0.9177,0.9116,0.9158,1198.0,40.28,18.48,55.04,90.0,87.0,13.44,59.15,76.36,48.72000000000001,14.74,20.75,6.8900000000000015,53.07,82.77,31.5,57.75
2020-04-14,2020-04-14,0.9159,0.9159,0.9096,0.9102,1199.0,43.46,19.32,61.92,79.2,85.26,12.72,44.2,78.85,51.52,0.0,21.5,8.19,55.51,83.66,16.0,61.6
2020-04-15,2020-04-15,0.9102,0.9208,0.9097,0.9169,1200.0,43.46,19.11,61.06,73.8,80.04,12.48,37.05,70.55,47.6,10.56,20.75,8.84,53.07,82.77,15.0,65.45
2020-04-16,2020-04-16,0.9169,0.9242,0.9164,0.9205,1201.0,43.99,18.69,63.64,67.5,86.13,12.0,35.75,73.86999999999998,48.16,10.78,22.25,9.36,54.29,85.44,0.0,59.29
2020-04-17,2020-04-17,0.9201,0.9246,0.9179,0.9193,1202.0,41.87000000000001,18.27,55.9,58.5,74.82,13.44,35.1,77.19,47.040000000000006,10.78,20.75,7.9300000000000015,47.58,82.77,15.5,50.82
2020-04-20,2020-04-20,0.9199,0.9221,0.9174,0.9202,1205.0,43.2,18.48,49.8,74.8,84.39,13.44,36.3,80.96,52.78,10.78,23.4,13.05,51.6,86.48,10.54,48.24
2020-04-21,2020-04-21,0.9202,0.9241,0.919,0.9209999999999999,1206.0,44.82,19.32,57.27,68.0,86.13,12.96,31.9,85.36,51.62,21.78,23.4,11.25,51.0,87.4,21.08,49.68
2020-04-22,2020-04-22,0.9209,0.9253,0.9186,0.9237,1207.0,42.12000000000001,19.74,56.44,62.05,82.65,13.44,31.9,84.48,55.1,0.0,23.66,12.0,51.6,87.4,10.54,51.12
2020-04-23,2020-04-23,0.9238,0.9293,0.9219,0.9274,1208.0,43.74,19.32,53.95,58.65,86.13,13.92,29.15,82.72,52.2,16.06,24.18,15.0,49.2,88.32000000000002,10.54,48.24
2020-04-24,2020-04-24,0.9275,0.9318,0.9232,0.9236,1209.0,39.42,19.11,55.61,51.0,79.17,12.72,29.15,79.2,51.62,10.78,22.88000000000001,12.75,47.4,83.72,15.64,48.24
2020-04-27,2020-04-27,0.9242,0.9247,0.9206,0.9233,1212.0,33.81,20.68,52.14,70.4,78.2,24.75,33.800000000000004,90.0,51.3,14.000000000000002,24.3,10.95,57.33,86.4,21.62,46.24
2020-04-28,2020-04-28,0.9232,0.9248,0.9182,0.9235,1213.0,36.26,20.68,50.56,61.6,80.75,33.0,29.64,89.10000000000002,53.01,0.0,25.38000000000001,10.8,59.22,87.3,22.08,48.28
2020-04-29,2020-04-29,0.9235,0.9236,0.9185,0.9193,1214.0,35.77,20.46,47.40000000000001,52.8,79.05,24.75,29.12,89.10000000000002,49.59,13.72,27.0,10.8,56.07,86.4,28.98,44.88
2020-04-30,2020-04-30,0.9192,0.9226,0.9115,0.9136,1215.0,37.24,21.34,46.61,48.0,77.35,23.1,26.0,89.10000000000002,52.44,0.0,25.92,11.55,54.81,84.60000000000002,20.24,42.16
2020-05-01,2020-05-01,0.9134,0.9143,0.9076,0.9105,1216.0,33.32,18.92,79.0,60.0,79.05,23.43,27.04,84.60000000000002,29.07,7.8400000000000025,24.3,7.05,44.73,85.5,28.52,65.96000000000001
2020-05-04,2020-05-04,0.9125,0.9175,0.912,0.9169,1219.0,37.24,20.93,68.82,68.0,81.6,15.34,39.06,82.77,31.27,9.52,26.320000000000004,5.59,54.51,83.66,0.0,62.0
2020-05-05,2020-05-05,0.9166,0.9233,0.915,0.9222,1220.0,35.77,21.39,71.03999999999998,57.8,79.89999999999998,15.34,39.06,86.33,30.09,8.84,28.000000000000004,5.59,56.58,87.22,12.92,60.14
2020-05-06,2020-05-06,0.9222,0.9271,0.9217,0.9258,1221.0,35.28,21.62,68.82,48.96,85.0,18.2,37.82,80.99,29.5,9.52,27.72,5.2,56.58,87.22,0.0,57.66
2020-05-07,2020-05-07,0.9257,0.9285,0.9221,0.9225,1222.0,36.26,21.16,68.82,47.6,84.14999999999998,16.38,48.36,89.0,34.22,0.0,27.72,5.33,56.58,85.44,28.5,57.04
2020-05-08,2020-05-08,0.9224,0.9243,0.9193,0.9223,1223.0,37.24,20.47,67.34,45.56,81.6,15.86,47.74,75.65,33.04,9.52,26.6,4.16,51.74999999999999,81.88,20.9,53.94
2020-05-11,2020-05-11,0.9228,0.9255,0.9211,0.9248,1226.0,28.38,21.39,63.36,64.02,78.85,14.75,32.64,73.71000000000002,33.64,0.0,24.840000000000003,5.2,66.0,84.55,12.95,56.42
