,date,crisis,job,loan,unemployment,default,suicide,killing,disorder,crime,usurer,war,uprising,hiring,work,usajob,apply
1216,2020-05-01,33.32,18.92,79.0,60.0,79.05,23.43,27.04,84.60000000000002,29.07,7.840000000000002,24.3,7.05,44.73,85.5,28.52,65.96000000000001
1217,2020-05-02,24.01,15.84,60.83000000000001,41.6,53.55,27.39,31.72,74.7,29.64,8.96,21.06,4.95,41.58,73.8,19.32,57.120000000000005
1218,2020-05-03,29.4,16.79,52.54,57.8,55.25,17.42,42.78,75.65,32.45,34.0,23.520000000000003,6.11,43.47,76.54,33.06,50.22
1219,2020-05-04,37.24,20.93,68.82,68.0,81.6,15.34,39.06,82.77,31.27,9.52,26.320000000000004,5.59,54.51,83.66,0.0,62.0
1220,2020-05-05,35.77,21.39,71.03999999999998,57.8,79.89999999999998,15.34,39.06,86.33,30.09,8.84,28.000000000000004,5.59,56.58,87.22,12.92,60.14
1221,2020-05-06,35.28,21.62,68.82,48.96,85.0,18.2,37.82,80.99,29.5,9.52,27.72,5.2,56.58,87.22,0.0,57.66
1222,2020-05-07,36.26,21.16,68.82,47.6,84.14999999999998,16.38,48.36,89.0,34.22,0.0,27.72,5.33,56.58,85.44,28.5,57.04
1223,2020-05-08,37.24,20.47,67.34,45.56,81.6,15.86,47.74,75.65,33.04,9.52,26.6,4.16,51.74999999999999,81.88,20.9,53.94
1224,2020-05-09,25.97,16.330000000000002,51.8,31.96,54.4,16.900000000000002,41.54,61.41,33.04,10.88,21.56,4.42,42.779999999999994,72.98,15.96,45.88
1225,2020-05-10,21.07,15.64,42.48,49.5,47.31,18.75,32.13,59.13,30.74,0.0,21.06,5.33,40.5,66.75,0.0,41.54
1226,2020-05-11,28.38,21.39,63.36,64.02,78.85,14.75,32.64,73.71000000000002,33.64,0.0,24.840000000000003,5.2,66.0,84.55,12.95,56.42
1227,2020-05-12,27.52,22.31,64.08,55.44000000000001,82.17,14.75,27.54,73.71000000000002,34.22,0.0,24.03,5.59,68.25,89.0,35.0,59.519999999999996
1228,2020-05-13,30.1,22.08,65.52,49.5,81.33999999999997,16.75,26.01,73.71000000000002,31.32,10.15,24.57,5.59,67.5,89.0,0.0,58.9
1229,2020-05-14,28.81,21.16,64.8,44.22,77.19,13.75,24.99,74.52000000000002,29.58,0.0,24.840000000000003,4.68,66.0,85.44,12.95,58.28
1230,2020-05-15,26.23,20.7,66.24,40.26000000000001,72.21,14.0,26.52,68.04,29.0,0.0,24.840000000000003,4.94,60.75,83.66,13.299999999999999,55.8
1231,2020-05-16,20.64,17.48,54.72,33.0,47.31,14.75,28.05,57.51000000000001,29.0,0.0,19.17,5.98,53.25,72.98,15.049999999999999,47.12
1232,2020-05-17,21.15,17.02,48.3,51.03,50.84,16.25,31.5,77.08,31.32,0.0,16.560000000000002,5.04,55.38,74.82,24.939999999999998,47.12
1233,2020-05-18,28.67,22.08,62.1,59.22,77.89999999999998,15.0,29.5,75.44,29.0,0.0,18.17,5.4,68.64,80.04,10.729999999999999,54.56
1234,2020-05-19,28.2,22.540000000000006,64.86,50.4,79.53999999999998,13.75,29.0,72.16,30.74,0.0,18.4,4.56,72.54,81.78,10.729999999999999,58.28
1235,2020-05-20,31.02,22.31,58.65,44.73,82.0,14.75,24.5,68.88,30.74,0.0,18.86,5.52,70.98,83.52,16.24,57.04
1236,2020-05-21,39.95,21.62,57.96,40.95,79.53999999999998,14.0,25.5,72.16,30.16,4.9300000000000015,19.09,7.439999999999999,67.86,81.78,0.0,56.42
1237,2020-05-22,39.01,20.01,59.34,36.54,67.24,14.25,24.5,64.78,29.58,10.03,17.02,4.32,63.18,78.3,11.02,55.18
1238,2020-05-23,35.72,16.79,44.85,28.35,47.56,16.75,29.5,60.68,31.9,0.0,16.330000000000002,4.32,53.82,68.73,12.76,42.78
1239,2020-05-24,41.61,16.560000000000002,39.65,44.4,44.25,17.0,45.26,51.68,37.96,0.0,19.2,4.5,53.6,66.36,0.0,39.33
1240,2020-05-25,50.73,18.17,40.95,41.4,45.75,19.5,54.02,55.48,37.96,0.0,22.8,5.25,61.6,68.03999999999999,4.3,39.9
1241,2020-05-26,56.99999999999999,22.31,54.6,53.4,67.5,17.0,55.48,59.28,40.15,3.48,20.4,6.6,79.2,77.28,5.7,49.589999999999996
1242,2020-05-27,51.3,23.0,57.2,48.0,69.0,15.0,62.05,65.36,45.26,0.0,18.96,7.5,79.2,77.28,3.8000000000000003,50.16
1243,2020-05-28,51.3,23.0,56.55,40.8,71.25,14.75,61.32,69.16,49.64,3.48,19.2,6.75,80.0,78.11999999999999,5.6000000000000005,49.589999999999996
1244,2020-05-29,45.6,19.78,54.6,33.6,63.75,14.25,65.7,62.32,60.59,0.0,18.0,7.949999999999998,68.8,73.08,7.7,46.739999999999995
1245,2020-05-30,38.76,16.1,40.95,24.0,45.0,13.5,64.97,51.68,60.59,0.0,17.04,10.65,57.6,64.67999999999999,0.0,37.05
1246,2020-05-31,35.28,15.64,37.05,40.71,42.33,29.0,78.0,45.54,100.0,6.800000000000002,16.94,21.0,57.4,61.56,19.8,38.64
1247,2020-06-01,49.0,20.7,57.85,59.0,73.03999999999998,29.0,78.0,62.1,94.0,0.0,20.9,21.0,68.88,74.52000000000001,36.0,54.88
1248,2020-06-02,44.1,20.93,59.8,47.79,73.86999999999998,20.3,62.40000000000001,64.17,89.0,20.0,22.0,18.06,67.24,75.33,43.65,56.00000000000001
1249,2020-06-03,43.12,22.08,57.85,43.07,83.0,21.75,58.5,64.86,92.0,19.0,20.24,14.91,75.44,78.57000000000001,21.150000000000002,56.00000000000001
1250,2020-06-04,46.55,22.08,65.0,38.35,73.86999999999998,18.85,55.38,69.0,96.0,0.0,19.58,12.18,78.72,80.19000000000001,30.6,54.88
1251,2020-06-05,39.69,23.0,59.8,39.53,68.06,19.72,56.16,66.92999999999999,100.0,0.0,18.7,12.81,71.33999999999999,76.14,21.150000000000002,50.96000000000001
