,date,open_oil,high_oil,low_oil,oil_price,oil_adj,volume_oil,divid,split coef,oil,production,wti,brent,crude oil,barrel
2019-06-17,2019-06-17,53.27,53.66,52.79,53.088,10.6176,12899.0,0.0,1.0,53.55,40.02,2.52,56.95,3.48,44.16
2019-06-18,2019-06-18,53.92,55.3598,53.92,55.247,11.0494,33314.0,0.0,1.0,53.55,46.0,3.56,67.0,3.0,42.24
2019-06-19,2019-06-19,54.82,55.573,54.6,55.573,11.1146,8706.0,0.0,1.0,53.55,45.08000000000001,2.44,63.65000000000001,3.36,47.36
2019-06-20,2019-06-20,57.41,58.3145,57.055,58.18,11.636,41585.0,0.0,1.0,54.18,40.02,4.0,57.62000000000001,3.96,45.44
2019-06-21,2019-06-21,58.22,58.6815,58.17,58.6608,11.7322,17181.0,0.0,1.0,57.96,39.1,3.24,60.97000000000001,3.48,45.44
2019-06-24,2019-06-24,58.77,59.0,57.89,58.88,11.776,32519.0,0.0,1.0,55.04,41.83,1.7999999999999998,57.51,3.1,37.76
2019-06-25,2019-06-25,59.099,59.25,58.865,58.87,11.774000000000001,7587.0,0.0,1.0,53.12000000000001,44.18,1.56,65.32,2.75,38.94
2019-06-26,2019-06-26,60.28,60.79,60.21,60.2824,12.0565,52339.0,0.0,1.0,53.76,40.42,1.7999999999999998,68.16,3.0,38.94
2019-06-27,2019-06-27,60.38,60.77,60.28,60.32,12.064,16253.0,0.0,1.0,55.04,44.65,2.19,66.74,2.5500000000000003,37.17
2019-06-28,2019-06-28,60.49,60.589,58.81,59.01,11.802,23352.0,0.0,1.0,54.4,38.54,2.25,68.16,1.8,40.71
2019-07-01,2019-07-01,60.82,60.985,59.49,60.2548,12.050999999999998,14885.0,0.0,1.0,56.12,34.800000000000004,2.67,67.0,4.75,44.2
2019-07-02,2019-07-02,60.09,60.09,57.19,57.396,11.4792,22855.0,0.0,1.0,53.07,35.6,2.34,65.66000000000001,5.0,45.5
2019-07-03,2019-07-03,58.03,58.0706,57.4,57.81,11.562000000000001,12428.0,0.0,1.0,51.85,32.4,2.37,50.92,4.3,50.7
2019-07-05,2019-07-05,58.04,58.77,58.04,58.6509,11.7302,5062.0,0.0,1.0,54.29,26.0,1.62,52.93,3.35,55.9
2019-07-08,2019-07-08,58.88,59.4584,58.55,58.5572,11.7114,5892.0,0.0,1.0,50.74,35.55000000000001,2.37,55.61000000000001,2.6,38.94
2019-07-09,2019-07-09,58.9,59.0825,58.625,59.0825,11.8165,6786.0,0.0,1.0,50.15,42.3,1.98,56.28,3.16,42.48
2019-07-10,2019-07-10,60.39,61.5,60.39,61.48,12.296,24555.0,0.0,1.0,50.15,40.05,3.0,54.94000000000001,2.88,41.89
2019-07-11,2019-07-11,61.78,61.9247,61.22,61.6463,12.3293,13365.0,0.0,1.0,51.33,42.3,2.28,58.290000000000006,2.56,43.07
2019-07-12,2019-07-12,61.31,61.7005,61.12,61.3948,12.279000000000002,8805.0,0.0,1.0,53.1,39.15,2.37,49.58000000000001,2.8000000000000003,47.2
2019-07-15,2019-07-15,61.86,61.86,60.4,60.44,12.088,13723.0,0.0,1.0,53.94,36.8,1.98,57.4,3.4000000000000004,44.84
2019-07-16,2019-07-16,60.71,60.97,58.3525,59.19,11.838,17507.0,0.0,1.0,54.56,46.0,1.41,54.6,3.2,45.43
2019-07-17,2019-07-17,59.3645,59.3645,57.65,57.7217,11.5443,12601.0,0.0,1.0,53.32,40.48,2.82,58.8,3.9,40.71
2019-07-18,2019-07-18,57.9067,57.9067,55.88,56.7335,11.3467,38616.0,0.0,1.0,53.32,42.32,1.65,54.6,3.9,42.48
2019-07-19,2019-07-19,56.83,57.33,56.2593,57.2694,11.4539,20933.0,0.0,1.0,54.56,34.5,1.47,61.6,4.1000000000000005,42.48
2019-07-22,2019-07-22,56.99,57.38,56.95,57.3652,11.472999999999999,31355.0,0.0,1.0,53.94,38.72,2.67,57.96,3.35,40.47
2019-07-23,2019-07-23,57.36,58.03,56.976000000000006,57.96,11.592,36959.0,0.0,1.0,52.7,36.96,2.52,63.48,3.25,39.33
2019-07-24,2019-07-24,57.93,58.5056,56.39,56.895,11.379000000000001,38721.0,0.0,1.0,52.7,36.52,2.07,51.06,4.3,38.76
2019-07-25,2019-07-25,57.56,57.7,56.8871,56.8871,11.3774,11321.0,0.0,1.0,53.32,36.52,1.71,56.58,3.1500000000000004,39.33
2019-07-26,2019-07-26,57.09,57.32,56.9,57.12,11.424000000000001,8793.0,0.0,1.0,54.56,34.76,1.89,58.65,2.5,43.31999999999999
2019-07-29,2019-07-29,57.76,58.0387,56.91,58.0387,11.6077,19541.0,0.0,1.0,53.94,32.39,2.16,53.6,2.96,38.19
2019-07-30,2019-07-30,58.09,59.37,58.05,59.37,11.874,14641.0,0.0,1.0,53.94,33.62,1.7999999999999998,60.3,2.64,37.05
2019-07-31,2019-07-31,59.64,59.64,59.098,59.11,11.822000000000001,12490.0,0.0,1.0,52.7,31.57,2.13,51.59,2.72,37.05
2019-08-01,2019-08-01,58.48,58.48,54.48,55.53,11.106,60845.0,0.0,1.0,57.04,28.29,2.22,50.25,3.16,34.77
2019-08-02,2019-08-02,56.87,56.87,56.275,56.33,11.265999999999998,20461.0,0.0,1.0,55.18,25.01,2.79,52.26000000000001,2.92,37.05
2019-08-05,2019-08-05,55.45,56.3522,55.425,55.85,11.17,10523.0,0.0,1.0,52.51,28.7,3.0,47.6,4.45,32.45
2019-08-06,2019-08-06,56.03,56.03,54.6802,54.7,10.94,12618.0,0.0,1.0,48.38,29.52,2.43,57.8,3.85,33.550000000000004
2019-08-07,2019-08-07,53.09,53.4,51.49,53.26,10.652000000000001,62320.0,0.0,1.0,48.97,29.11,2.88,53.72000000000001,3.35,33.550000000000004
2019-08-08,2019-08-08,53.36,53.888999999999996,53.07,53.68,10.735999999999999,29091.0,0.0,1.0,50.15,29.52,2.55,49.64,3.65,31.35
2019-08-09,2019-08-09,55.13,55.85,55.07,55.3589,11.0718,23535.0,0.0,1.0,55.46,27.88,1.95,47.6,3.1,37.95
2019-08-12,2019-08-12,55.91,56.15,55.3331,55.95,11.19,19582.0,0.0,1.0,54.29,33.120000000000005,2.8000000000000003,54.75,2.95,34.22
2019-08-13,2019-08-13,55.72,58.5,55.55,58.25,11.65,34792.0,0.0,1.0,52.46,35.42,2.72,63.0,3.1500000000000004,38.28
2019-08-14,2019-08-14,56.18,56.2648,55.2,56.2025,11.2405,15472.0,0.0,1.0,53.07,38.64,2.44,74.25,5.0,34.8
2019-08-15,2019-08-15,55.47,55.75,55.14,55.62,11.124,9439.0,0.0,1.0,54.29,37.26000000000001,2.6,65.25,3.0500000000000003,34.8
2019-08-16,2019-08-16,55.5628,55.9541,55.53,55.9541,11.1908,2977.0,0.0,1.0,55.51,33.120000000000005,2.8000000000000003,61.5,2.25,39.44
2019-08-19,2019-08-19,57.0,57.4109,56.58,57.2869,11.4574,13658.0,0.0,1.0,52.2,44.5,1.83,74.0,2.7,37.05
2019-08-20,2019-08-20,56.81,57.5,56.3201,57.1242,11.4248,19893.0,0.0,1.0,51.6,42.0,2.01,69.56,2.5,31.35
2019-08-21,2019-08-21,58.211000000000006,58.211000000000006,56.7642,56.976000000000006,11.3952,6608.0,0.0,1.0,49.2,47.5,1.53,55.5,3.8,33.059999999999995
2019-08-22,2019-08-22,57.28,57.28,56.28,56.5071,11.3014,4150.0,0.0,1.0,52.2,45.5,0.93,59.94,2.3000000000000003,33.629999999999995
2019-08-23,2019-08-23,55.06,55.7294,54.45,54.66,10.932,20834.0,0.0,1.0,51.6,43.0,2.25,54.76,3.0500000000000003,36.48
2019-08-26,2019-08-26,56.13,56.3345,54.83,54.88,10.975999999999999,22611.0,0.0,1.0,47.31,43.68,1.5,50.32,2.36,38.28
2019-08-27,2019-08-27,55.32,56.1365,54.8312,56.0799,11.216,19162.0,0.0,1.0,47.31,52.0,2.67,49.64,2.88,36.54
2019-08-28,2019-08-28,57.58,57.65,56.891000000000005,57.0373,11.4075,7576.0,0.0,1.0,47.88,52.0,2.91,55.76000000000001,2.68,34.22
2019-08-29,2019-08-29,57.3109,57.79,57.31,57.7564,11.5513,8749.0,0.0,1.0,46.74,44.72,1.5,51.00000000000001,2.28,35.96
2019-08-30,2019-08-30,57.4,57.4,56.02,56.27,11.254000000000001,16520.0,0.0,1.0,47.88,44.2,1.56,49.64,2.24,37.7
2019-09-03,2019-09-03,54.39,55.2365,53.9758,55.07,11.014000000000001,29548.0,0.0,1.0,39.05,41.08,0.57,37.7,0.52,44.1
2019-09-04,2019-09-04,56.48,57.746,56.48,57.45,11.49,32338.0,0.0,1.0,39.6,44.72,0.42,40.95,0.6,40.32
2019-09-05,2019-09-05,57.92,58.8,57.22,57.37,11.474,22643.0,0.0,1.0,38.5,43.16,0.42,41.6,0.84,35.91000000000001
2019-09-06,2019-09-06,56.17,57.7518,56.0509,57.74,11.548,7154.0,0.0,1.0,40.15000000000001,38.48,0.6,39.0,0.64,39.06
2019-09-09,2019-09-09,58.45,59.2689,58.45,59.2635,11.8527,60700.0,0.0,1.0,40.88,53.69,0.48,51.06,1.02,35.37999999999999
2019-09-10,2019-09-10,59.41,59.95,58.47,58.754,11.7508,17474.0,0.0,1.0,39.76000000000001,54.28,0.48,39.33,1.02,32.48
2019-09-11,2019-09-11,58.93,59.04,56.86,57.26,11.452,19431.0,0.0,1.0,39.76000000000001,48.97,0.51,48.99,1.02,33.64
2019-09-12,2019-09-12,11.13,11.2893,11.0843,11.25,11.25,78740.0,0.0,5.0,40.32000000000001,52.51,0.78,53.13,1.2,36.54
2019-09-13,2019-09-13,11.27,11.27,11.18,11.24,11.24,52466.0,0.0,1.0,40.32000000000001,44.84,0.36,40.71,0.96,37.7
2019-09-16,2019-09-16,12.41,12.9199,12.2301,12.62,12.62,778671.0,0.0,1.0,63.0,59.22,7.000000000000001,76.0,15.0,38.28
2019-09-17,2019-09-17,12.7,12.7,11.95,12.0894,12.0894,268014.0,0.0,1.0,54.81,63.0,3.5700000000000003,60.8,9.15,34.22
2019-09-18,2019-09-18,11.92,12.01,11.77,11.85,11.85,95329.0,0.0,1.0,48.51,62.37,2.1700000000000004,57.76,5.7,34.22
2019-09-19,2019-09-19,11.98,12.03,11.89,11.9554,11.9554,30897.0,0.0,1.0,49.14,57.96,1.61,49.4,4.8,35.96
2019-09-20,2019-09-20,12.0,12.05,11.915,11.9746,11.9746,40938.0,0.0,1.0,46.62,54.18,1.33,44.08,3.0,35.96
2019-09-23,2019-09-23,11.93,12.0,11.8416,11.957,11.957,31719.0,0.0,1.0,43.5,52.8,0.72,48.24,1.1,32.480000000000004
2019-09-24,2019-09-24,11.89,11.9,11.64,11.6628,11.6628,52298.0,0.0,1.0,43.5,56.4,0.6599999999999999,49.68,0.95,31.92
2019-09-25,2019-09-25,11.45,11.58,11.4,11.5689,11.5689,33624.0,0.0,1.0,42.92,54.0,0.6599999999999999,47.52,1.0,31.92
2019-09-26,2019-09-26,11.4577,11.58,11.35,11.5655,11.5655,12350.0,0.0,1.0,41.76,51.0,0.45,48.24,0.75,33.040000000000006
2019-09-27,2019-09-27,11.41,11.6109,11.3555,11.4298,11.4298,9862.0,0.0,1.0,42.34,49.2,0.45,51.84,0.8,35.28
2019-09-30,2019-09-30,11.28,11.37,11.0849,11.1109,11.1109,89787.0,0.0,1.0,41.44000000000001,51.33,0.57,47.6,0.8,35.98999999999999
2019-10-01,2019-10-01,11.19,11.21,10.88,11.0,11.0,167261.0,0.0,1.0,46.48,50.74,3.0,40.8,4.45,38.94
2019-10-02,2019-10-02,11.0,11.0,10.7164,10.79,10.79,68207.0,0.0,1.0,47.040000000000006,51.92,2.61,50.32,4.75,40.71
2019-10-03,2019-10-03,10.63,10.75,10.45,10.7,10.7,50639.0,0.0,1.0,47.040000000000006,48.97,2.82,44.88,5.0,42.48
2019-10-04,2019-10-04,10.85,10.9117,10.6882,10.84,10.84,25353.0,0.0,1.0,48.16,47.79,1.29,42.84,4.8500000000000005,44.25
2019-10-07,2019-10-07,10.91,11.0474,10.8,10.83,10.83,20390.0,0.0,1.0,48.16,45.6,2.85,48.64,3.9,40.47
2019-10-08,2019-10-08,10.68,10.8,10.63,10.7046,10.7046,47148.0,0.0,1.0,47.6,49.59,1.95,36.48,4.7,38.76
2019-10-09,2019-10-09,10.94,10.97,10.76,10.76,10.76,41956.0,0.0,1.0,47.040000000000006,46.74,2.19,42.88,3.9,37.05
2019-10-10,2019-10-10,10.88,11.0,10.8565,10.98,10.98,33064.0,0.0,1.0,48.16,47.31,1.59,37.76,4.05,39.9
2019-10-11,2019-10-11,11.06,11.23,11.06,11.22,11.22,141354.0,0.0,1.0,49.28,40.47,1.08,48.0,3.3000000000000003,43.31999999999999
2019-10-14,2019-10-14,10.96,11.0,10.84,10.98,10.98,27070.0,0.0,1.0,49.28,44.24,2.55,54.67,2.36,44.84
2019-10-15,2019-10-15,10.95,10.9944,10.8077,10.85,10.85,42740.0,0.0,1.0,48.16,46.48,1.41,53.25,2.8000000000000003,40.12
2019-10-16,2019-10-16,10.83,10.99,10.83,10.9335,10.9335,2979.0,0.0,1.0,48.16,47.040000000000006,2.7,47.57,3.3200000000000003,43.07
2019-10-17,2019-10-17,10.84,11.09,10.84,11.0808,11.0808,12206.0,0.0,1.0,48.72000000000001,45.92,2.34,57.51,3.2,44.25
2019-10-18,2019-10-18,11.14,11.15,10.98,11.0283,11.0283,5316.0,0.0,1.0,49.28,45.92,0.8999999999999999,50.41,2.64,44.84
2019-10-21,2019-10-21,10.83,10.98,10.83,10.98,10.98,26606.0,0.0,1.0,47.85,52.8,1.2,71.28,4.4,49.8
2019-10-22,2019-10-22,11.09,11.19,11.061,11.12,11.12,21819.0,0.0,1.0,46.75000000000001,60.0,2.37,88.0,3.4000000000000004,44.4
2019-10-23,2019-10-23,11.07,11.46,11.07,11.43,11.43,104282.0,0.0,1.0,47.3,48.6,2.28,77.44,3.35,45.6
2019-10-24,2019-10-24,11.5,11.57,11.48,11.51,11.51,61293.0,0.0,1.0,46.75000000000001,52.8,1.95,81.84,2.25,47.4
2019-10-25,2019-10-25,11.5,11.61,11.45,11.61,11.61,61676.0,0.0,1.0,46.2,46.2,1.29,73.04,3.9,46.8
2019-10-28,2019-10-28,11.62,11.63,11.41,11.41,11.41,20015.0,0.0,1.0,44.52,47.040000000000006,2.07,42.16,2.2,44.64
2019-10-29,2019-10-29,11.23,11.4402,11.2,11.3561,11.3561,10209.0,0.0,1.0,44.52,49.84,1.74,46.24,2.6,47.74
2019-10-30,2019-10-30,11.36,11.36,11.16,11.2499,11.2499,24948.0,0.0,1.0,42.40000000000001,47.6,1.74,47.6,3.04,46.5
2019-10-31,2019-10-31,11.16,11.19,11.0208,11.0799,11.0799,25958.0,0.0,1.0,39.75,42.00000000000001,2.67,42.16,2.48,47.12
2019-11-01,2019-11-01,11.23,11.52,11.23,11.4892,11.4892,49853.0,0.0,1.0,42.40000000000001,44.8,2.19,64.60000000000001,1.48,22.94
2019-11-04,2019-11-04,11.7,11.75,11.561,11.58,11.58,64213.0,0.0,1.0,50.73,52.78,1.83,65.1,3.35,25.08
2019-11-05,2019-11-05,11.68,11.75,11.68,11.7,11.7,13076.0,0.0,1.0,48.45,51.62,1.83,64.39999999999999,3.65,24.42
2019-11-06,2019-11-06,11.73,11.83,11.5,11.57,11.57,43961.0,0.0,1.0,46.74,53.36,2.55,66.5,5.0,23.76
2019-11-07,2019-11-07,11.75,11.82,11.66,11.6601,11.6601,22748.0,0.0,1.0,47.88,57.42,2.49,65.8,4.1000000000000005,25.08
2019-11-08,2019-11-08,11.5,11.77,11.46,11.7601,11.7601,20776.0,0.0,1.0,49.59,47.56,0.99,70.0,2.7,26.4
2019-11-11,2019-11-11,11.7,11.7396,11.65,11.65,11.65,4263.0,0.0,1.0,48.40000000000001,50.15,0.94,56.28,1.76,26.4
2019-11-12,2019-11-12,11.74,11.77,11.63,11.6464,11.6464,4955.0,0.0,1.0,44.55,59.0,0.76,60.97000000000001,1.84,24.42
2019-11-13,2019-11-13,11.57,11.7472,11.57,11.73,11.73,3947.0,0.0,1.0,46.75000000000001,54.87,1.36,59.63,2.24,23.76
2019-11-14,2019-11-14,11.8,11.83,11.65,11.68,11.68,43812.0,0.0,1.0,46.2,53.1,0.78,60.3,3.24,24.42
2019-11-15,2019-11-15,11.64,11.88,11.64,11.85,11.85,29408.0,0.0,1.0,46.2,51.92,1.06,52.93,1.64,24.42
2019-11-18,2019-11-18,11.72,11.7599,11.63,11.6505,11.6505,23127.0,0.0,1.0,47.6,54.6,1.12,51.03,2.36,27.69
2019-11-19,2019-11-19,11.47,11.49,11.3099,11.3527,11.3527,85701.0,0.0,1.0,45.92,58.8,2.0,56.07,3.16,28.4
2019-11-20,2019-11-20,11.42,11.73,11.4158,11.69,11.69,36192.0,0.0,1.0,45.36000000000001,57.6,1.24,52.92,3.2,27.69
2019-11-21,2019-11-21,11.81,12.01,11.81,11.97,11.97,53250.0,0.0,1.0,46.48,51.6,0.88,48.51,2.56,29.11
2019-11-22,2019-11-22,11.9478,11.9478,11.794,11.88,11.88,2527.0,0.0,1.0,45.92,48.0,1.68,52.92,2.6,31.95
2019-11-25,2019-11-25,11.79,11.885,11.7845,11.8755,11.8755,11332.0,0.0,1.0,47.85,37.84,0.6900000000000001,48.0,1.44,42.75
2019-11-26,2019-11-26,11.94,11.9567,11.880999999999998,11.9549,11.9549,7768.0,0.0,1.0,47.3,35.64,0.8200000000000001,49.2,1.77,48.45
2019-11-27,2019-11-27,11.9624,11.9624,11.8298,11.9051,11.9051,3886.0,0.0,1.0,47.85,28.16,0.58,46.2,1.83,52.25
2019-11-29,2019-11-29,11.7,11.7,11.3384,11.39,11.39,73581.0,0.0,1.0,43.45,18.92,0.28,43.8,1.35,52.25
2019-12-02,2019-12-02,11.55,11.55,11.44,11.47,11.47,27386.0,0.0,1.0,41.6,47.6,2.25,39.06,4.0,42.9
2019-12-03,2019-12-03,11.46,11.6,11.37,11.56,11.56,354732.0,0.0,1.0,41.6,50.96000000000001,1.89,54.81,4.800000000000002,38.94000000000001
2019-12-04,2019-12-04,11.83,12.009,11.83,11.96,11.96,93369.0,0.0,1.0,41.6,55.44000000000001,2.25,40.32,4.3,34.32
2019-12-05,2019-12-05,12.06,12.1,11.96,11.9605,11.9605,30540.0,0.0,1.0,42.64,51.52,2.28,42.84,5.0,36.3
2019-12-06,2019-12-06,11.9,12.259,11.88,12.11,12.11,50625.0,0.0,1.0,44.72,45.36000000000001,3.0,39.06,4.95,38.28
2019-12-09,2019-12-09,12.02,12.12,12.01,12.1,12.1,18188.0,0.0,1.0,42.93,51.62,0.84,49.58000000000001,2.4,38.86
2019-12-10,2019-12-10,12.09,12.19,12.05,12.1576,12.1576,23109.0,0.0,1.0,42.40000000000001,55.67999999999999,0.92,54.94000000000001,3.4,37.52
2019-12-11,2019-12-11,12.1,12.14,11.98,12.06,12.06,77691.0,0.0,1.0,42.40000000000001,57.99999999999999,0.9,50.25,3.04,40.87000000000001
2019-12-12,2019-12-12,12.0714,12.21,12.0714,12.15,12.15,39317.0,0.0,1.0,43.46,55.1,1.06,46.90000000000001,2.48,40.87000000000001
2019-12-13,2019-12-13,12.18,12.39,12.18,12.26,12.26,47314.0,0.0,1.0,45.58000000000001,48.72,1.22,45.56,2.56,38.86
2019-12-16,2019-12-16,12.37,12.38,12.34,12.37,12.37,35030.0,0.0,1.0,45.90000000000001,47.0,1.22,42.25,3.12,42.09
2019-12-17,2019-12-17,12.44,12.5198,12.435,12.5,12.5,89821.0,0.0,1.0,46.44000000000001,48.0,1.92,53.95,3.16,43.47
2019-12-18,2019-12-18,12.44,12.545,12.3973,12.5,12.5,30719.0,0.0,1.0,44.82,38.0,1.46,50.7,3.56,40.71
2019-12-19,2019-12-19,12.51,12.615,12.49,12.54,12.54,37957.0,0.0,1.0,43.74,35.0,1.18,40.3,3.52,42.78
2019-12-20,2019-12-20,12.52,12.52,12.35,12.4,12.4,58254.0,0.0,1.0,47.52,28.0,1.8,47.45,2.04,43.47
2019-12-23,2019-12-23,12.38,12.48,12.37,12.48,12.48,27559.0,0.0,1.0,55.28999999999999,14.88,0.51,39.68,1.53,59.76
2019-12-24,2019-12-24,12.49,12.545,12.49,12.54,12.54,10383.0,0.0,1.0,51.3,12.09,0.32,34.72,1.68,72.21
2019-12-26,2019-12-26,12.61,12.7,12.61,12.67,12.67,29626.0,0.0,1.0,52.44,13.33,0.45,42.78,2.04,60.59
2019-12-27,2019-12-27,12.7,12.7,12.6004,12.68,12.68,25749.0,0.0,1.0,54.72,16.43,0.54,40.3,2.04,56.44
2019-12-30,2019-12-30,12.78,12.78,12.59,12.67,12.67,30386.0,0.0,1.0,56.05,19.61,1.71,64.68,1.85,39.2
2019-12-31,2019-12-31,12.49,12.675,12.46,12.58,12.58,18404.0,0.0,1.0,55.46,17.759999999999994,2.04,74.69,4.0,46.9
2020-01-02,2020-01-02,12.55,12.605,12.5,12.58,12.58,55047.0,0.0,1.0,53.69,21.09,1.02,57.75,1.5,44.1
2020-01-03,2020-01-03,13.03,13.0701,12.825,12.95,12.95,347578.0,0.0,1.0,57.23,19.98,1.89,56.21,5.0,44.1
2020-01-06,2020-01-06,13.06,13.09,12.8808,12.93,12.93,407540.0,0.0,1.0,52.2,34.980000000000004,3.5,39.76,5.36,31.35
2020-01-07,2020-01-07,12.87,12.9319,12.77,12.89,12.89,128824.0,0.0,1.0,54.6,36.04,1.4,43.31,4.64,29.07
2020-01-08,2020-01-08,12.82,12.84,12.18,12.43,12.43,506160.0,0.0,1.0,57.0,43.46,5.0,44.02,7.2,31.92
2020-01-09,2020-01-09,12.22,12.31,12.08,12.27,12.27,1863192.0,0.0,1.0,52.2,43.99,2.15,48.99,3.44,29.64
2020-01-10,2020-01-10,12.25,12.25,12.12,12.17,12.17,269705.0,0.0,1.0,55.2,40.81,1.35,44.02,4.08,33.059999999999995
2020-01-13,2020-01-13,12.07,12.09,11.9327,11.97,11.97,140928.0,0.0,1.0,50.16,51.3,0.48,47.45,1.75,29.160000000000004
2020-01-14,2020-01-14,12.03,12.05,11.97,12.04,12.04,102613.0,0.0,1.0,48.45,47.31,0.8099999999999999,73.0,2.0,28.62
2020-01-15,2020-01-15,11.97,11.97,11.83,11.94,11.94,205980.0,0.0,1.0,46.74,52.44,0.54,42.34,2.35,28.08
2020-01-16,2020-01-16,11.96,12.12,11.96,12.04,12.04,80140.0,0.0,1.0,47.31,55.28999999999999,0.72,42.34,2.15,29.160000000000004
2020-01-17,2020-01-17,12.08,12.09,12.025,12.0886,12.0886,56991.0,0.0,1.0,47.88,49.02,0.6599999999999999,43.8,2.1,29.160000000000004
2020-01-21,2020-01-21,12.0,12.0872,11.9844,11.9915,11.9915,135684.0,0.0,1.0,50.15,54.9,0.6599999999999999,39.69,1.36,29.120000000000005
2020-01-22,2020-01-22,11.8,11.8,11.65,11.6645,11.6645,101760.0,0.0,1.0,48.38,56.73,0.72,34.65,1.92,28.56
2020-01-23,2020-01-23,11.36,11.4663,11.27,11.45,11.45,205167.0,0.0,1.0,50.15,56.12,0.8099999999999999,39.69,1.84,29.680000000000003
2020-01-24,2020-01-24,11.26,11.2729,11.0901,11.2,11.2,220408.0,0.0,1.0,51.33,54.29,0.96,42.21,1.2,30.24
2020-01-27,2020-01-27,10.88,11.0272,10.82,10.9,10.9,235642.0,0.0,1.0,42.66,63.0,1.2,34.22,2.28,25.44
2020-01-28,2020-01-28,10.96,11.09,10.91,11.035,11.035,88539.0,0.0,1.0,42.66,61.74,1.04,34.809999999999995,3.0,27.03
2020-01-29,2020-01-29,11.05,11.059000000000001,10.89,10.93,10.93,158265.0,0.0,1.0,42.66,56.7,0.88,35.98999999999999,2.7,27.03
2020-01-30,2020-01-30,10.7,10.87,10.65,10.87,10.87,1799605.0,0.0,1.0,44.28,54.18,1.28,36.58,2.94,27.56
2020-01-31,2020-01-31,10.65,10.75,10.481,10.61,10.61,796597.0,0.0,1.0,44.82,54.81,1.44,30.09,2.88,29.15
2020-02-03,2020-02-03,10.53,10.6,10.27,10.29,10.29,377407.0,0.0,1.0,42.40000000000001,54.18,1.86,39.6,3.48,31.270000000000003
2020-02-04,2020-02-04,10.47,10.48,10.21,10.24,10.24,229307.0,0.0,1.0,43.99,53.55,2.07,49.68,5.16,33.39
2020-02-05,2020-02-05,10.53,10.6695,10.4,10.51,10.51,157804.0,0.0,1.0,40.81,52.92,1.7999999999999998,50.4,3.66,32.86
2020-02-06,2020-02-06,10.43,10.55,10.345,10.51,10.51,95605.0,0.0,1.0,39.75,51.66,2.07,49.68,3.0,34.980000000000004
2020-02-07,2020-02-07,10.38,10.4951,10.34,10.38,10.38,81404.0,0.0,1.0,42.40000000000001,49.77,1.38,72.0,2.64,38.16
2020-02-10,2020-02-10,10.27,10.3327,10.1872,10.19,10.19,95995.0,0.0,1.0,44.55,66.0,0.78,63.99,3.1,35.84
2020-02-11,2020-02-11,10.42,10.4299,10.25,10.31,10.31,124321.0,0.0,1.0,44.0,63.36,1.3,67.94,3.25,36.40000000000001
2020-02-12,2020-02-12,10.6,10.6417,10.51,10.6,10.6,106429.0,0.0,1.0,41.8,58.74,0.86,60.83000000000001,3.95,36.40000000000001
2020-02-13,2020-02-13,10.61,10.68,10.5404,10.62,10.62,99771.0,0.0,1.0,42.90000000000001,55.44000000000001,0.98,68.73,2.85,37.52
2020-02-14,2020-02-14,10.74,10.77,10.64,10.74,10.74,138788.0,0.0,1.0,42.35,45.54,0.68,56.88,2.35,44.24
2020-02-18,2020-02-18,10.53,10.73,10.53,10.72,10.72,126593.0,0.0,1.0,44.24,57.66,0.76,68.89,2.5500000000000003,38.08000000000001
2020-02-19,2020-02-19,10.91,11.0098,10.8288,10.97,10.97,95273.0,0.0,1.0,43.12000000000001,53.94,0.72,64.74,2.0,36.40000000000001
2020-02-20,2020-02-20,11.1,11.1755,11.03,11.0592,11.0592,111661.0,0.0,1.0,42.56,54.56,0.58,73.03999999999998,2.85,35.28
2020-02-21,2020-02-21,10.88,10.96,10.795,10.94,10.94,41330.0,0.0,1.0,45.36000000000001,48.36,0.86,78.02,2.1,41.44000000000001
2020-02-24,2020-02-24,10.43,10.5839,10.36,10.53,10.53,212643.0,0.0,1.0,48.97,58.5,2.52,58.52,4.5600000000000005,38.64
2020-02-25,2020-02-25,10.55,10.55,10.2,10.22,10.22,155337.0,0.0,1.0,47.2,59.15,3.28,58.52,5.04,36.40000000000001
2020-02-26,2020-02-26,10.18,10.3,9.93,9.99,9.99,174933.0,0.0,1.0,48.97,57.2,2.68,62.32,6.6400000000000015,36.40000000000001
2020-02-27,2020-02-27,9.5227,9.77,9.43,9.6,9.6,286117.0,0.0,1.0,47.2,57.2,3.44,52.44,6.6400000000000015,38.08000000000001
2020-02-28,2020-02-28,9.22,9.31,9.0018,9.29,9.29,447879.0,0.0,1.0,50.15,51.35,4.0,63.84,8.0,38.64
2020-03-02,2020-03-02,9.47,9.73,9.36,9.729,9.729,374057.0,0.0,1.0,33.04,17.64,0.6,50.37,0.72,37.8
2020-03-03,2020-03-03,9.81,9.98,9.57,9.693999999999999,9.693999999999999,250539.0,0.0,1.0,31.86,17.01,0.54,41.61,0.88,36.72
2020-03-04,2020-03-04,9.9,9.921,9.6,9.65,9.65,132045.0,0.0,1.0,32.45,16.38,0.48,45.99,0.64,38.34
2020-03-05,2020-03-05,9.62,9.65,9.3701,9.42,9.42,165430.0,0.0,1.0,33.629999999999995,15.75,0.48,43.07,0.8,37.8
2020-03-06,2020-03-06,9.07,9.08,8.42,8.56,8.56,613462.0,0.0,1.0,35.4,15.12,0.96,45.26,0.96,42.12000000000001
