date,oil,production,wti,brent,crude oil,barrel
2017-01-01,40.7,12.88,0.68,36.98,2.3800000000000003,65.0
2017-01-02,51.7,21.62,1.0,32.68,3.22,53.300000000000004
2017-01-03,48.95,26.220000000000002,4.0,86.0,5.670000000000001,42.25
2017-01-04,49.50000000000001,30.82,3.4,34.4,6.720000000000001,44.2
2017-01-05,50.6,37.260000000000005,2.8000000000000003,40.42,5.74,43.550000000000004
2017-01-06,45.650000000000006,30.82,2.4,34.4,4.48,43.550000000000004
2017-01-07,51.150000000000006,22.080000000000002,0.76,29.24,2.24,51.35
2017-01-08,53.01,30.240000000000002,0.76,20.77,3.0100000000000002,46.019999999999996
2017-01-09,51.3,42.56,3.56,26.130000000000003,4.83,35.4
2017-01-10,50.16,43.68000000000001,2.36,29.48,5.53,33.629999999999995
2017-01-11,49.019999999999996,42.56,2.84,22.110000000000003,4.2700000000000005,36.58
2017-01-12,50.16,44.800000000000004,2.04,22.78,4.9,38.35
2017-01-13,49.589999999999996,42.56,2.24,26.130000000000003,3.0100000000000002,40.12
2017-01-14,56.99999999999999,29.680000000000003,0.32,20.77,2.3800000000000003,44.839999999999996
2017-01-15,51.52,33.0,0.32999999999999996,20.299999999999997,2.08,47.79
2017-01-16,52.64000000000001,41.4,0.99,18.56,4.24,41.3
2017-01-17,47.6,54.0,1.89,22.04,7.84,35.989999999999995
2017-01-18,48.720000000000006,54.6,1.65,22.04,5.04,38.35
2017-01-19,48.720000000000006,54.6,1.56,20.88,6.0,38.35
2017-01-20,45.36000000000001,49.8,2.19,16.82,5.68,35.989999999999995
2017-01-21,52.64000000000001,34.8,0.57,19.72,2.08,44.839999999999996
2017-01-22,50.96000000000001,44.2,0.72,30.6,1.92,45.239999999999995
2017-01-23,46.480000000000004,61.2,2.72,27.0,6.640000000000001,37.12
2017-01-24,49.28,63.24,2.24,35.1,6.0,33.64
2017-01-25,53.2,66.64,2.48,79.2,8.0,34.8
2017-01-26,48.720000000000006,65.28,2.64,63.0,6.48,37.699999999999996
2017-01-27,47.6,58.480000000000004,2.04,43.2,5.44,37.12
2017-01-28,54.32000000000001,42.84,0.88,40.5,3.2800000000000002,46.4
2017-01-29,53.760000000000005,48.96,1.08,38.949999999999996,2.72,47.309999999999995
2017-01-30,48.720000000000006,63.92,2.2,40.85,7.6000000000000005,35.91
2017-01-31,47.6,68.0,2.04,46.55,6.5600000000000005,34.769999999999996
2017-02-01,48.720000000000006,62.56,3.64,95.0,5.12,34.769999999999996
2017-02-02,47.6,63.92,2.92,37.05,5.5200000000000005,34.199999999999996
2017-02-03,48.160000000000004,52.36000000000001,1.92,33.25,3.52,37.05
2017-02-04,56.00000000000001,42.160000000000004,0.84,24.7,1.6,46.169999999999995
2017-02-05,49.68000000000001,36.85,0.48,16.900000000000002,1.36,44.24
2017-02-06,43.2,56.28,2.2,20.150000000000002,5.44,30.240000000000002
2017-02-07,45.900000000000006,56.95,1.92,18.85,8.0,28.560000000000002
2017-02-08,45.900000000000006,59.63,4.0,20.8,6.24,34.160000000000004
2017-02-09,44.82,50.25,2.96,23.400000000000002,5.28,35.28
2017-02-10,44.82,55.61000000000001,2.16,22.1,4.16,33.040000000000006
2017-02-11,50.760000000000005,36.18,1.08,20.150000000000002,1.52,45.36000000000001
2017-02-12,52.25000000000001,35.64,0.44999999999999996,28.08,2.31,47.879999999999995
2017-02-13,47.300000000000004,62.7,1.23,29.52,3.5000000000000004,35.339999999999996
2017-02-14,42.900000000000006,54.78,1.8599999999999999,28.08,4.130000000000001,31.919999999999998
2017-02-15,45.1,56.1,1.89,30.24,3.7100000000000004,35.91
2017-02-16,48.400000000000006,60.06,1.17,27.36,5.180000000000001,36.48
2017-02-17,49.50000000000001,50.160000000000004,1.41,25.919999999999998,3.5700000000000003,38.76
2017-02-18,54.45,39.6,0.8099999999999999,20.88,1.8200000000000003,48.449999999999996
2017-02-19,56.26,36.85,0.44999999999999996,25.9,1.2600000000000002,53.07
2017-02-20,55.67999999999999,52.260000000000005,0.63,23.799999999999997,3.1500000000000004,42.699999999999996
2017-02-21,51.62,64.99000000000001,1.47,25.9,3.8500000000000005,39.65
2017-02-22,52.199999999999996,62.980000000000004,1.56,23.099999999999998,4.41,38.43
2017-02-23,50.459999999999994,58.290000000000006,2.58,23.099999999999998,4.2,40.26
2017-02-24,51.04,47.57,1.8299999999999998,22.4,3.7800000000000002,40.26
2017-02-25,54.519999999999996,35.510000000000005,0.63,21.0,3.3600000000000003,48.8
2017-02-26,51.84,42.089999999999996,0.27,20.8,1.4700000000000002,61.0
2017-02-27,46.440000000000005,69.0,1.38,20.150000000000002,4.69,35.99
2017-02-28,45.36,60.72,1.38,20.150000000000002,3.22,37.21
2017-03-01,45.900000000000006,60.029999999999994,2.34,58.5,4.130000000000001,33.55
2017-03-02,45.36,62.099999999999994,1.65,55.25,3.5700000000000003,37.21
2017-03-03,46.440000000000005,53.81999999999999,1.7999999999999998,53.95,3.7100000000000004,37.21
2017-03-04,51.84,38.64,0.48,46.15,1.9600000000000002,46.97
2017-03-05,57.99999999999999,44.099999999999994,0.84,55.760000000000005,2.16,51.24
2017-03-06,52.779999999999994,70.0,1.17,59.160000000000004,3.84,37.82
2017-03-07,49.3,62.99999999999999,1.08,61.88,4.48,36.6
2017-03-08,52.779999999999994,65.1,2.1,61.2,5.04,35.99
2017-03-09,51.62,62.3,3.0,55.760000000000005,6.24,37.82
2017-03-10,51.62,52.5,2.28,53.040000000000006,6.72,39.65
2017-03-11,57.99999999999999,36.4,0.36,57.800000000000004,2.16,48.8
2017-03-12,53.760000000000005,36.0,1.4500000000000002,48.19,1.92,49.8
2017-03-13,53.2,48.6,4.3500000000000005,58.56,5.04,39.0
2017-03-14,49.28,46.199999999999996,4.55,56.73,8.0,36.0
2017-03-15,49.28,48.6,3.8000000000000003,47.58,4.8,36.0
2017-03-16,50.400000000000006,43.199999999999996,4.3500000000000005,52.46,5.2,34.8
2017-03-17,48.720000000000006,42.0,2.45,45.75,4.72,39.6
2017-03-18,53.760000000000005,31.2,1.1,34.16,2.08,47.4
2017-03-19,51.52,42.25,0.24,46.08,3.08,53.6
2017-03-20,52.080000000000005,55.9,2.92,54.4,3.7800000000000002,40.870000000000005
2017-03-21,50.400000000000006,59.15,2.64,50.56,3.43,42.88
2017-03-22,48.720000000000006,55.9,2.8000000000000003,54.4,5.6000000000000005,44.89
2017-03-23,48.720000000000006,56.550000000000004,2.44,64.0,4.41,52.93
2017-03-24,48.160000000000004,52.0,1.6,56.32,3.7100000000000004,56.95
2017-03-25,53.2,31.200000000000003,0.88,45.44,1.2600000000000002,64.32000000000001
2017-03-26,53.58,42.160000000000004,0.88,50.56,1.8200000000000003,67.0
2017-03-27,51.3,62.56,2.2800000000000002,53.120000000000005,3.5700000000000003,46.230000000000004
2017-03-28,51.87,59.160000000000004,2.4,50.56,4.62,44.220000000000006
2017-03-29,49.589999999999996,57.800000000000004,2.52,53.120000000000005,4.48,42.88
2017-03-30,47.309999999999995,56.440000000000005,2.0,50.56,4.9,44.89
2017-03-31,51.3,51.00000000000001,1.84,50.56,4.340000000000001,46.900000000000006
2017-04-01,51.3,39.440000000000005,0.68,44.800000000000004,2.5900000000000003,62.31
2017-04-02,49.28,40.32,0.52,48.36,2.0,57.66
2017-04-03,45.36000000000001,62.08,2.52,50.839999999999996,6.16,41.54
2017-04-04,43.120000000000005,62.72,2.96,59.519999999999996,6.08,39.68
2017-04-05,43.68000000000001,58.24,3.36,52.08,5.6000000000000005,38.44
2017-04-06,43.68000000000001,56.96,2.96,45.88,6.5600000000000005,42.16
2017-04-07,45.36000000000001,50.56,4.0,47.74,8.0,45.88
2017-04-08,56.00000000000001,35.2,1.52,45.88,3.7600000000000002,56.42
2017-04-09,55.67999999999999,42.9,0.72,63.19,2.24,58.74
2017-04-10,49.879999999999995,58.080000000000005,1.77,63.9,4.83,48.84
2017-04-11,47.559999999999995,62.040000000000006,2.46,61.059999999999995,5.6000000000000005,47.52
2017-04-12,46.4,62.7,2.04,62.48,6.0200000000000005,44.22
2017-04-13,45.239999999999995,58.74,2.4299999999999997,63.19,3.2900000000000005,44.22
2017-04-14,49.3,56.1,0.75,56.089999999999996,2.3800000000000003,50.82
2017-04-15,54.519999999999996,37.620000000000005,1.17,55.379999999999995,1.8900000000000001,54.78
2017-04-16,45.36000000000001,44.89,0.56,58.8,1.05,60.0
2017-04-17,46.480000000000004,62.980000000000004,1.6,63.699999999999996,4.62,37.8
2017-04-18,45.36000000000001,64.32000000000001,1.76,53.199999999999996,3.7100000000000004,34.8
2017-04-19,44.24,65.66000000000001,3.12,63.699999999999996,4.760000000000001,36.6
2017-04-20,46.480000000000004,67.0,2.48,60.199999999999996,4.550000000000001,40.199999999999996
2017-04-21,45.92,57.620000000000005,2.68,70.0,4.62,41.4
2017-04-22,50.96000000000001,36.85,1.52,51.8,1.7500000000000002,52.199999999999996
2017-04-23,51.3,44.89,0.68,62.980000000000004,2.7300000000000004,53.68
2017-04-24,48.449999999999996,65.66000000000001,2.0,60.970000000000006,4.48,40.26
2017-04-25,46.169999999999995,65.66000000000001,1.8800000000000001,56.28,5.53,36.6
2017-04-26,45.599999999999994,60.300000000000004,2.52,58.96,4.2700000000000005,37.82
2017-04-27,46.739999999999995,62.31,1.92,57.620000000000005,4.48,43.31
2017-04-28,44.459999999999994,54.940000000000005,2.52,54.940000000000005,4.83,38.43
2017-04-29,50.73,36.85,0.28,48.24,2.3800000000000003,51.85
2017-04-30,47.85,44.22,1.6500000000000001,45.75,2.48,50.15
2017-05-01,47.300000000000004,61.38,3.35,61.0,5.12,39.53
2017-05-02,46.75000000000001,60.06,3.25,45.75,5.36,38.35
2017-05-03,47.85,66.0,2.45,39.65,6.88,35.989999999999995
2017-05-04,47.300000000000004,61.38,4.0,51.85,6.88,38.35
2017-05-05,48.400000000000006,50.82,3.5500000000000003,40.87,7.2,41.3
2017-05-06,53.35,33.0,0.8500000000000001,36.6,3.44,49.559999999999995
2017-05-07,50.96000000000001,37.21,0.48,55.51,2.1,54.29
2017-05-08,53.2,53.07,2.6,47.58,5.32,42.699999999999996
2017-05-09,48.720000000000006,51.85,2.2800000000000002,40.26,5.53,39.04
2017-05-10,49.28,51.24,2.96,51.85,7.000000000000001,37.21
2017-05-11,49.84,46.97,2.16,60.39,4.69,39.04
2017-05-12,47.040000000000006,39.65,2.32,41.48,5.180000000000001,42.089999999999996
2017-05-13,52.080000000000005,29.89,0.48,31.72,1.7500000000000002,53.68
2017-05-14,49.68000000000001,28.080000000000002,0.54,34.8,1.38,57.99999999999999
2017-05-15,48.6,41.580000000000005,1.14,48.0,4.8,37.699999999999996
2017-05-16,49.14,41.580000000000005,1.6199999999999999,45.6,3.96,35.379999999999995
2017-05-17,45.36,44.28,1.23,49.199999999999996,3.84,35.379999999999995
2017-05-18,45.36,39.42,1.8299999999999998,45.6,3.5999999999999996,37.699999999999996
2017-05-19,46.440000000000005,39.42,1.2,58.8,4.4399999999999995,37.699999999999996
2017-05-20,52.92,25.92,0.27,43.199999999999996,1.38,45.239999999999995
2017-05-21,53.2,23.97,1.0,53.76,2.0300000000000002,51.6
2017-05-22,48.160000000000004,35.7,2.52,62.72,5.95,39.6
2017-05-23,47.6,35.19,2.68,46.72,4.9,35.4
2017-05-24,47.040000000000006,34.17,2.2800000000000002,41.6,5.11,39.0
2017-05-25,50.400000000000006,32.64,4.0,55.04,6.0200000000000005,41.4
2017-05-26,52.080000000000005,32.64,2.68,44.800000000000004,4.83,39.6
2017-05-27,56.00000000000001,24.990000000000002,0.76,48.64,2.1,52.199999999999996
2017-05-28,51.87,22.080000000000002,0.69,37.8,1.56,54.0
2017-05-29,55.28999999999999,23.92,0.36,44.73,2.04,54.0
2017-05-30,50.16,29.900000000000002,2.13,58.59,4.62,40.8
2017-05-31,51.3,29.900000000000002,2.01,44.1,4.08,37.8
2017-06-01,49.589999999999996,40.480000000000004,1.65,42.84,3.3,39.0
2017-06-02,48.449999999999996,37.260000000000005,1.41,35.910000000000004,4.2,38.4
2017-06-03,56.99999999999999,29.44,0.51,38.43,1.38,52.199999999999996
2017-06-04,56.839999999999996,33.81,1.04,42.24,1.54,47.300000000000004
2017-06-05,50.459999999999994,41.65,2.04,44.800000000000004,4.340000000000001,37.95
2017-06-06,49.879999999999995,47.53,2.2,55.68,4.550000000000001,33.550000000000004
2017-06-07,52.199999999999996,45.08,3.08,42.88,4.83,34.650000000000006
2017-06-08,51.04,44.1,2.08,42.88,4.48,33.550000000000004
2017-06-09,50.459999999999994,35.769999999999996,2.64,43.52,4.2700000000000005,37.95
2017-06-10,54.519999999999996,31.849999999999998,1.16,35.2,1.4000000000000001,44.550000000000004
2017-06-11,53.36,35.28,0.6,38.190000000000005,2.0300000000000002,58.41
2017-06-12,52.779999999999994,48.019999999999996,1.68,48.24,5.53,41.3
2017-06-13,47.559999999999995,44.1,2.2800000000000002,65.66000000000001,4.48,38.35
2017-06-14,49.879999999999995,42.14,2.88,42.88,5.6000000000000005,38.35
2017-06-15,50.459999999999994,37.73,3.0,52.260000000000005,5.180000000000001,44.25
2017-06-16,52.779999999999994,37.24,2.7600000000000002,42.21,3.0100000000000002,42.48
2017-06-17,56.839999999999996,30.38,0.68,49.580000000000005,1.54,51.33
2017-06-18,51.919999999999995,28.419999999999998,0.56,53.28,2.08,59.0
2017-06-19,53.099999999999994,49.0,3.2,56.16,4.48,37.169999999999995
2017-06-20,53.69,44.589999999999996,2.8000000000000003,69.84,8.0,39.53
2017-06-21,55.459999999999994,42.14,4.0,59.04,7.92,37.76
2017-06-22,51.919999999999995,43.61,2.2,64.08,6.5600000000000005,42.48
2017-06-23,51.33,40.18,2.2,48.239999999999995,4.72,43.07
2017-06-24,56.64,28.419999999999998,0.88,51.839999999999996,2.48,54.279999999999994
2017-06-25,56.64,30.08,0.44,67.0,1.8900000000000001,48.13999999999999
2017-06-26,54.279999999999994,43.239999999999995,1.52,52.93,4.550000000000001,40.599999999999994
2017-06-27,52.51,39.949999999999996,3.8000000000000003,53.6,5.040000000000001,35.96
2017-06-28,52.51,43.239999999999995,2.8000000000000003,45.56,4.760000000000001,34.22
2017-06-29,52.51,37.129999999999995,2.84,50.92,4.2700000000000005,41.76
2017-06-30,51.919999999999995,31.959999999999997,2.16,44.220000000000006,4.41,41.76
2017-07-01,56.05,28.669999999999998,2.08,57.620000000000005,3.1500000000000004,49.879999999999995
2017-07-02,53.36,27.72,0.63,45.54,1.12,61.44
2017-07-03,55.099999999999994,32.56,2.1,61.41,3.8500000000000005,48.64
2017-07-04,50.459999999999994,29.04,0.6,42.779999999999994,1.54,56.96
2017-07-05,49.879999999999995,36.52,2.37,69.0,7.000000000000001,41.6
2017-07-06,53.94,40.48,3.0,66.92999999999999,4.760000000000001,45.44
2017-07-07,52.779999999999994,38.72,2.19,52.44,3.7800000000000002,46.72
2017-07-08,57.99999999999999,30.8,1.17,50.37,1.12,57.6
2017-07-09,57.99999999999999,35.25,0.8,44.88,1.7500000000000002,61.1
2017-07-10,53.36,41.83,3.5500000000000003,47.6,6.65,48.1
2017-07-11,51.62,44.65,3.0500000000000003,45.56,5.040000000000001,41.6
2017-07-12,51.62,46.529999999999994,4.7,50.32,6.090000000000001,61.1
2017-07-13,51.04,37.599999999999994,3.95,47.6,4.340000000000001,48.75
2017-07-14,51.62,37.599999999999994,2.95,55.760000000000005,6.090000000000001,45.5
2017-07-15,57.99999999999999,28.669999999999998,0.8,36.720000000000006,3.0100000000000002,56.550000000000004
2017-07-16,57.23,36.0,0.8,42.88,1.68,50.6
2017-07-17,53.69,40.8,3.12,54.940000000000005,3.42,36.300000000000004
2017-07-18,53.69,47.519999999999996,3.56,57.620000000000005,3.54,35.75
2017-07-19,54.279999999999994,40.32,3.4,66.33,4.32,35.2
2017-07-20,54.279999999999994,41.28,3.4,52.260000000000005,4.62,36.85
2017-07-21,55.459999999999994,36.0,3.36,52.260000000000005,3.78,39.050000000000004
2017-07-22,57.23,29.279999999999998,0.64,42.21,0.8999999999999999,46.75000000000001
2017-07-23,51.87,34.5,1.56,47.6,1.33,53.099999999999994
2017-07-24,51.3,44.5,3.08,50.32,5.180000000000001,40.12
2017-07-25,51.3,45.0,3.12,64.60000000000001,6.0200000000000005,39.53
2017-07-26,51.3,43.5,3.08,49.64,3.1500000000000004,37.76
2017-07-27,51.87,50.0,3.64,50.32,2.9400000000000004,41.89
2017-07-28,52.44,42.0,3.72,67.32000000000001,4.970000000000001,45.43
2017-07-29,56.99999999999999,33.5,0.96,51.68000000000001,2.3800000000000003,54.87
2017-07-30,53.01,35.519999999999996,0.72,56.1,1.54,59.0
2017-07-31,52.44,38.4,1.92,56.760000000000005,4.83,38.94
2017-08-01,51.87,36.0,2.4,46.2,6.580000000000001,44.25
2017-08-02,54.15,37.92,2.73,46.86,6.86,42.48
2017-08-03,51.87,36.48,3.0,50.82,5.040000000000001,46.019999999999996
2017-08-04,49.589999999999996,32.64,2.73,51.480000000000004,4.48,44.25
2017-08-05,55.28999999999999,24.48,1.38,36.96,2.7300000000000004,57.82
2017-08-06,54.72,26.68,0.36,32.5,1.5,62.0
2017-08-07,50.73,37.72,2.68,42.9,3.48,49.6
2017-08-08,50.16,34.96,2.2,43.550000000000004,4.4399999999999995,44.64
2017-08-09,49.589999999999996,35.88,3.36,44.85,4.02,46.5
2017-08-10,50.16,33.120000000000005,3.3200000000000003,42.9,3.96,48.98
2017-08-11,50.16,32.660000000000004,2.72,40.300000000000004,3.96,48.36
2017-08-12,55.85999999999999,24.84,1.28,37.050000000000004,1.68,60.14
2017-08-13,51.52,25.38,0.27,37.96,2.28,56.26
2017-08-14,49.28,33.839999999999996,1.41,49.64,3.84,42.919999999999995
2017-08-15,49.84,39.01,1.8599999999999999,48.91,4.74,40.019999999999996
2017-08-16,47.6,40.89,1.65,73.0,4.26,37.699999999999996
2017-08-17,47.6,39.48,2.79,59.86,3.7199999999999998,38.86
2017-08-18,48.720000000000006,33.839999999999996,1.56,47.449999999999996,3.6599999999999997,44.08
2017-08-19,56.00000000000001,23.5,0.69,39.42,1.7999999999999998,53.94
2017-08-20,47.84,25.849999999999998,0.42,37.8,1.0,55.099999999999994
2017-08-21,39.0,32.9,2.28,35.28,3.5,34.22
2017-08-22,45.24,39.949999999999996,2.1,37.17,2.95,40.599999999999994
2017-08-23,43.68,38.54,2.9099999999999997,45.99,3.6,41.18
2017-08-24,42.64,38.54,2.04,43.47,3.45,42.919999999999995
2017-08-25,44.2,34.78,1.53,45.36,3.0500000000000003,44.08
2017-08-26,47.32,22.09,1.2,34.65,2.25,53.94
2017-08-27,44.52,29.150000000000002,1.02,32.24,2.28,49.019999999999996
2017-08-28,45.580000000000005,40.81,2.16,37.82,6.0,40.47
2017-08-29,43.99,49.29,2.37,48.36,4.38,37.62
2017-08-30,45.050000000000004,51.410000000000004,2.28,42.78,4.8,42.74999999999999
2017-08-31,47.17,53.0,2.04,40.3,4.8,44.459999999999994
2017-09-01,48.230000000000004,41.870000000000005,2.2199999999999998,33.48,4.8,43.31999999999999
2017-09-02,51.410000000000004,27.03,0.39,40.92,2.88,51.3
2017-09-03,48.88,27.560000000000002,0.66,30.78,1.2000000000000002,56.99999999999999
2017-09-04,50.440000000000005,30.16,0.5,35.64,1.3,52.44
2017-09-05,44.2,40.56,0.44,38.34,3.4000000000000004,35.91
2017-09-06,42.64,44.72,1.04,33.480000000000004,3.0,34.769999999999996
2017-09-07,44.72,43.160000000000004,1.2,35.64,4.55,37.62
2017-09-08,41.08,37.44,0.76,38.88,2.3000000000000003,36.48
2017-09-09,47.32,25.48,0.52,35.1,2.35,44.459999999999994
2017-09-10,43.68,36.58,0.18,43.56,1.0,41.040000000000006
2017-09-11,42.120000000000005,55.8,1.65,49.5,2.3000000000000003,33.480000000000004
2017-09-12,43.160000000000004,55.18,2.13,50.82,5.0,37.260000000000005
2017-09-13,45.24,62.0,1.6199999999999999,66.0,4.15,37.800000000000004
2017-09-14,46.28,60.76,1.14,49.5,3.4000000000000004,38.34
2017-09-15,44.72,58.28,1.3499999999999999,55.440000000000005,1.35,38.34
2017-09-16,50.96,33.48,0.0,47.52,1.7000000000000002,48.6
2017-09-17,48.230000000000004,35.910000000000004,0.24,52.29,2.0500000000000003,53.099999999999994
2017-09-18,46.64,61.11,1.76,51.03,4.3,37.76
2017-09-19,44.52,54.18,2.6,54.81,3.6500000000000004,38.35
2017-09-20,45.580000000000005,58.59,2.2,46.62,2.45,37.169999999999995
2017-09-21,45.050000000000004,61.74,2.2,44.73,3.3000000000000003,39.53
2017-09-22,45.580000000000005,47.88,3.4,44.73,4.15,44.839999999999996
2017-09-23,52.470000000000006,38.43,0.52,41.58,2.3000000000000003,51.919999999999995
2017-09-24,49.29,43.47,1.3,39.65,1.2,50.459999999999994
2017-09-25,46.64,60.480000000000004,3.0,47.58,5.819999999999999,43.5
2017-09-26,45.050000000000004,54.18,4.05,47.58,5.1,39.44
2017-09-27,45.050000000000004,61.11,3.3000000000000003,43.92,5.04,41.76
2017-09-28,47.7,58.59,5.0,51.85,5.76,41.76
2017-09-29,46.11,54.81,2.5500000000000003,46.97,2.6399999999999997,42.339999999999996
2017-09-30,53.0,40.95,1.35,40.26,1.92,48.72
2017-10-01,46.92,37.8,1.8800000000000001,61.38,2.52,34.199999999999996
2017-10-02,43.35,50.4,2.92,54.56,4.32,26.22
2017-10-03,41.82,55.8,2.96,55.18,4.68,26.79
2017-10-04,43.86,60.0,2.68,47.74,4.4399999999999995,28.499999999999996
2017-10-05,44.37,54.6,4.0,51.46,4.38,29.069999999999997
2017-10-06,44.37,48.0,3.24,45.88,4.08,30.209999999999997
2017-10-07,50.49,37.199999999999996,1.32,37.82,1.38,35.339999999999996
2017-10-08,49.82,38.4,0.84,44.25,2.1,39.04
2017-10-09,48.230000000000004,50.4,1.98,47.79,4.05,29.89
2017-10-10,46.11,55.199999999999996,2.61,44.25,3.8000000000000003,32.94
2017-10-11,45.580000000000005,55.8,2.25,43.66,3.5,30.5
2017-10-12,46.11,55.199999999999996,2.58,42.48,3.45,32.94
2017-10-13,47.7,48.6,2.07,50.15,4.1000000000000005,35.38
2017-10-14,53.0,37.199999999999996,0.57,40.71,1.6,40.87
2017-10-15,51.150000000000006,40.3,0.96,57.120000000000005,1.5,44.8
2017-10-16,53.900000000000006,53.32,1.77,63.92,2.75,34.3
2017-10-17,51.7,61.38,2.61,57.800000000000004,3.8000000000000003,35.0
2017-10-18,50.050000000000004,57.66,2.73,46.92,4.2,33.599999999999994
2017-10-19,51.7,59.519999999999996,2.55,53.720000000000006,3.95,35.699999999999996
2017-10-20,48.400000000000006,50.839999999999996,2.46,63.92,3.7,70.0
2017-10-21,55.00000000000001,35.339999999999996,0.87,57.120000000000005,1.35,63.699999999999996
2017-10-22,52.38,41.6,0.42,68.6,1.4000000000000001,49.14
2017-10-23,47.52,59.52,1.29,64.39999999999999,5.0,35.28
2017-10-24,48.06,62.72,1.74,70.0,5.0,34.02
2017-10-25,47.52,58.88,2.58,63.699999999999996,3.75,30.87
2017-10-26,48.6,60.160000000000004,1.2,65.1,3.85,34.02
2017-10-27,48.6,54.4,2.34,58.8,3.45,34.02
2017-10-28,51.84,33.92,0.99,42.0,1.9000000000000001,37.8
2017-10-29,47.84,44.2,0.99,59.15,1.92,40.26
2017-10-30,44.2,62.400000000000006,1.26,57.2,3.3,30.5
2017-10-31,43.68,59.15,2.4,52.65,5.279999999999999,29.28
2017-11-01,42.64,57.85,1.89,44.2,3.7199999999999998,25.009999999999998
2017-11-02,43.160000000000004,61.1,1.23,50.7,3.5999999999999996,26.84
2017-11-03,44.72,55.25,1.77,34.45,3.84,28.06
2017-11-04,51.480000000000004,37.050000000000004,0.51,42.25,1.92,35.99
2017-11-05,50.6,35.28,0.9500000000000001,45.36,1.56,41.4
2017-11-06,47.85,61.74,4.7,50.4,5.1,29.669999999999998
2017-11-07,47.85,59.22,5.0,72.0,6.0,33.12
2017-11-08,47.85,56.07,3.25,58.32,5.16,31.049999999999997
2017-11-09,48.400000000000006,56.7,4.4,55.44,3.9,32.43
2017-11-10,49.50000000000001,45.99,3.3000000000000003,42.48,4.38,35.19
2017-11-11,55.00000000000001,35.910000000000004,1.1500000000000001,41.76,2.46,43.47
2017-11-12,54.15,40.95,1.04,50.82,2.1700000000000004,49.58
2017-11-13,50.73,60.45,3.0,49.5,4.760000000000001,37.0
2017-11-14,50.73,65.0,3.24,40.92,4.48,34.78
2017-11-15,50.73,61.75,2.92,43.56,6.23,35.519999999999996
2017-11-16,50.73,57.2,2.52,43.56,4.760000000000001,39.96
2017-11-17,51.87,55.25,2.6,53.46,4.48,43.66
2017-11-18,56.99999999999999,36.4,1.16,35.64,3.08,48.839999999999996
2017-11-19,53.900000000000006,28.2,0.6,22.790000000000003,1.75,64.6
2017-11-20,50.6,37.129999999999995,1.17,42.93,4.7,55.099999999999994
2017-11-21,48.95,35.25,1.71,36.04,3.6,54.15
2017-11-22,52.800000000000004,29.61,1.7999999999999998,27.560000000000002,3.1,62.699999999999996
2017-11-23,49.50000000000001,18.33,1.02,32.86,1.7000000000000002,95.0
2017-11-24,48.400000000000006,20.209999999999997,1.23,29.68,2.3000000000000003,64.6
2017-11-25,52.25000000000001,22.09,0.57,24.91,1.8,63.65
2017-11-26,49.68000000000001,34.769999999999996,0.48,39.68,1.35,46.23
2017-11-27,45.36,46.36,1.98,48.64,3.4000000000000004,37.26
2017-11-28,45.900000000000006,52.46,1.26,56.96,3.25,32.43
2017-11-29,45.900000000000006,54.9,2.01,40.96,3.0500000000000003,31.049999999999997
2017-11-30,46.440000000000005,51.85,2.37,45.44,3.45,31.049999999999997
2017-12-01,41.040000000000006,50.629999999999995,1.77,45.44,3.4000000000000004,42.779999999999994
2017-12-02,48.6,35.99,0.24,40.32,2.1,51.74999999999999
2017-12-03,46.980000000000004,41.54,0.72,53.29,1.4000000000000001,53.720000000000006
2017-12-04,43.2,62.0,2.31,59.129999999999995,3.5,42.160000000000004
2017-12-05,42.660000000000004,61.38,2.4899999999999998,62.05,4.1000000000000005,39.440000000000005
2017-12-06,41.580000000000005,58.9,1.74,73.0,5.0,38.760000000000005
2017-12-07,41.580000000000005,60.76,1.95,53.29,4.55,42.84
2017-12-08,41.580000000000005,48.98,1.8599999999999999,59.129999999999995,3.0500000000000003,43.52
2017-12-09,46.980000000000004,37.2,0.75,42.339999999999996,1.7000000000000002,53.720000000000006
2017-12-10,44.82,37.169999999999995,0.24,39.69,2.3000000000000003,55.88999999999999
2017-12-11,43.74,58.41,1.92,49.14,4.75,44.16
2017-12-12,42.660000000000004,53.69,2.2199999999999998,47.88,3.7,42.779999999999994
2017-12-13,43.2,54.87,1.44,39.06,4.0,40.709999999999994
2017-12-14,42.660000000000004,53.099999999999994,1.65,40.95,3.5,43.47
2017-12-15,43.74,47.199999999999996,1.92,45.36,4.2,44.849999999999994
2017-12-16,48.6,29.5,0.63,39.06,1.35,57.959999999999994
2017-12-17,50.73,25.650000000000002,0.32,29.700000000000003,0.84,62.16
2017-12-18,45.599999999999994,32.85,1.34,35.64,1.96,50.32
2017-12-19,46.169999999999995,31.5,1.2,41.580000000000005,2.16,47.36
2017-12-20,46.169999999999995,32.4,1.44,37.260000000000005,2.08,45.88
2017-12-21,47.879999999999995,27.45,1.36,36.18,3.48,50.32
2017-12-22,47.879999999999995,22.05,1.02,32.400000000000006,2.56,52.54
2017-12-23,50.73,19.8,0.34,27.540000000000003,1.12,59.94
2017-12-24,47.58,12.540000000000001,0.54,29.150000000000002,1.05,73.60000000000001
2017-12-25,40.87,12.21,0.72,28.62,1.1,80.0
2017-12-26,54.29,14.520000000000001,2.73,29.150000000000002,3.6,56.800000000000004
